configuration_id,LL_dynamic_02_alpha,LL_dynamic_02_beta,LL_dynamic_02_gamma,LL_dynamic_02_a,LL_dynamic_02_b,seed,time,bound,solved
366,0.846,1.4972,0.4241,1.0964,0.7065,1010701430,22032,48073,1
366,0.846,1.4972,0.4241,1.0964,0.7065,1673570350,21191,162096,1
366,0.846,1.4972,0.4241,1.0964,0.7065,1511508930,20594,2e+05,1
366,0.846,1.4972,0.4241,1.0964,0.7065,395064476,21793,24508,1
366,0.846,1.4972,0.4241,1.0964,0.7065,2037563455,20713,185000,1
366,0.846,1.4972,0.4241,1.0964,0.7065,1177142122,21859,115954,1
366,0.846,1.4972,0.4241,1.0964,0.7065,976064959,22708,138423,1
366,0.846,1.4972,0.4241,1.0964,0.7065,926352561,23281,69866,1
366,0.846,1.4972,0.4241,1.0964,0.7065,1590962420,21185,93462,1
366,0.846,1.4972,0.4241,1.0964,0.7065,1129705271,20758,22590,1
367,0.7125,2.0579,0.873,1.3649,0.4803,1010701430,22083,47247,1
367,0.7125,2.0579,0.873,1.3649,0.4803,1673570350,23044,161270,1
367,0.7125,2.0579,0.873,1.3649,0.4803,1511508930,21796,2e+05,1
367,0.7125,2.0579,0.873,1.3649,0.4803,395064476,22530,23682,1
367,0.7125,2.0579,0.873,1.3649,0.4803,2037563455,21872,184174,1
367,0.7125,2.0579,0.873,1.3649,0.4803,1177142122,20969,115128,1
367,0.7125,2.0579,0.873,1.3649,0.4803,976064959,20736,137597,1
367,0.7125,2.0579,0.873,1.3649,0.4803,926352561,20397,69040,1
367,0.7125,2.0579,0.873,1.3649,0.4803,1590962420,20486,92636,1
367,0.7125,2.0579,0.873,1.3649,0.4803,1129705271,21584,22590,1
368,1.2639,2.692,1.8114,1.1706,0.6007,1129705271,22595,22590,0
369,1.564,2.2124,1.0512,1.092,0.7264,1129705271,22599,22590,0
370,0.9813,1.5955,1.8407,1.1018,0.7092,1129705271,22600,22590,0
371,1.2354,1.6436,1.0717,1.0686,0.6509,1129705271,22592,22590,0
372,0.4877,1.878,1.0379,1.2078,0.7431,1010701430,20700,48020,1
372,0.4877,1.878,1.0379,1.2078,0.7431,1673570350,21308,162043,1
372,0.4877,1.878,1.0379,1.2078,0.7431,1511508930,22367,2e+05,1
372,0.4877,1.878,1.0379,1.2078,0.7431,395064476,21516,24455,1
372,0.4877,1.878,1.0379,1.2078,0.7431,2037563455,20363,184947,1
372,0.4877,1.878,1.0379,1.2078,0.7431,1177142122,21695,115901,1
372,0.4877,1.878,1.0379,1.2078,0.7431,976064959,21245,138370,1
372,0.4877,1.878,1.0379,1.2078,0.7431,926352561,21032,69813,1
372,0.4877,1.878,1.0379,1.2078,0.7431,1590962420,21083,93409,1
372,0.4877,1.878,1.0379,1.2078,0.7431,1129705271,20811,22590,1
373,1.6881,2.2126,0.691,1.1625,0.6942,1129705271,22592,22590,0
374,0.6743,1.9716,1.3098,1.1565,0.7708,1129705271,22690,22590,0
375,1.0255,1.253,1.1755,1.0537,0.7343,1129705271,22601,22590,0
376,1.1828,3.6671,0.3629,1.3401,0.4474,1010701430,20937,46284,1
376,1.1828,3.6671,0.3629,1.3401,0.4474,1673570350,21833,160307,1
376,1.1828,3.6671,0.3629,1.3401,0.4474,1511508930,22344,2e+05,1
