configuration_id,LL_dynamic_01_a,LL_dynamic_01_b,seed,time,bound,solved
1,1.6535,0.6944,914123138,150065,150000,0
2,1.9803,0.6383,914123138,150838,150000,0
3,2.4651,0.7252,914123138,152250,150000,0
4,2.1402,0.7089,914123138,151711,150000,0
5,1.9255,0.7165,914123138,150094,150000,0
6,1.763,0.5956,914123138,150364,150000,0
7,2.3083,0.4843,914123138,152783,150000,0
8,2.0571,0.4725,914123138,81716,150000,1
9,2.2182,0.6897,914123138,152312,150000,0
10,2.3809,0.7706,914123138,150462,150000,0
11,2.4739,0.576,914123138,151609,150000,0
12,1.6466,0.6618,914123138,150467,150000,0
13,1.6948,0.9687,914123138,150895,150000,0
14,2.3172,0.9151,914123138,153059,150000,0
15,2.3595,0.6499,914123138,150449,150000,0
16,1.5091,0.9391,914123138,152955,150000,0
17,1.0596,0.7319,914123138,14699,150000,1
18,1.1155,0.4789,914123138,14097,150000,1
19,2.0761,0.982,914123138,150926,150000,0
20,1.554,0.5548,914123138,25648,150000,1
21,1.2991,0.6035,914123138,14959,150000,1
22,1.8653,0.7673,914123138,152886,150000,0
23,1.82,0.618,914123138,152065,150000,0
24,1.8802,0.5676,914123138,151530,150000,0
25,1.0233,0.9725,914123138,15967,150000,1
26,1.4348,0.645,914123138,29000,150000,1
27,1.1606,0.495,914123138,13789,150000,1
28,1.1282,0.4042,914123138,14594,150000,1
29,2.1506,0.512,914123138,153044,150000,0
30,2.2524,0.6598,914123138,153104,150000,0
31,1.2187,0.834,914123138,151982,150000,0
32,2.1034,0.6537,914123138,150437,150000,0
33,1.2559,0.5751,914123138,14721,150000,1
34,1.7396,0.8872,914123138,152074,150000,0
35,2.3488,0.544,914123138,150381,150000,0
36,1.5381,0.5769,914123138,33565,150000,1
37,2.2889,0.5926,914123138,152079,150000,0
38,2.2006,0.9731,914123138,153027,150000,0
39,1.8983,0.8553,914123138,150771,150000,0
40,1.7929,0.6133,914123138,150905,150000,0
41,1.1541,0.4922,914123138,13818,150000,1
42,1.9832,0.8614,914123138,152337,150000,0
43,1.7145,0.5735,914123138,98473,150000,1
44,1.8351,0.7651,914123138,152876,150000,0
45,1.4616,0.8675,914123138,151032,150000,0
46,1.1608,0.5502,914123138,13345,150000,1
46,1.1608,0.5502,123368905,14272,150000,1
46,1.1608,0.5502,1487355723,12360,150000,1
46,1.1608,0.5502,1157073988,13414,150000,1
46,1.1608,0.5502,270422674,14257,150000,1
46,1.1608,0.5502,673218025,12980,150000,1
46,1.1608,0.5502,607386998,13994,150000,1
46,1.1608,0.5502,684311997,13565,150000,1
46,1.1608,0.5502,2112837894,14605,150000,1
46,1.1608,0.5502,230499717,14588,150000,1
46,1.1608,0.5502,596850252,13596,150000,1
47,1.9576,0.6353,914123138,151298,150000,0
48,1.0994,0.7582,914123138,13592,150000,1
48,1.0994,0.7582,123368905,13838,150000,1
48,1.0994,0.7582,1487355723,14540,150000,1
48,1.0994,0.7582,1157073988,12920,150000,1
48,1.0994,0.7582,270422674,13941,150000,1
48,1.0994,0.7582,673218025,14839,150000,1
48,1.0994,0.7582,607386998,14194,150000,1
48,1.0994,0.7582,684311997,12246,150000,1
48,1.0994,0.7582,2112837894,14421,150000,1
48,1.0994,0.7582,230499717,14043,150000,1
48,1.0994,0.7582,596850252,14561,150000,1
49,2.4604,0.7141,914123138,151403,150000,0
50,1.0177,0.4906,914123138,21391,150000,1
51,1.7495,0.7132,914123138,152319,150000,0
52,2.0164,0.6683,914123138,152258,150000,0
53,2.2835,0.8947,914123138,151183,150000,0
54,2.3861,0.6994,914123138,151106,150000,0
55,2.2167,0.4409,914123138,109262,150000,1
56,1.8624,0.5888,914123138,150507,150000,0
57,1.5876,0.9752,914123138,151775,150000,0
58,1.4934,0.5429,914123138,21915,150000,1
59,1.3693,0.8257,914123138,152925,150000,0
60,1.4322,0.9674,914123138,151166,150000,0
61,1.5903,0.6467,914123138,150882,150000,0
62,2.3238,0.8906,914123138,152029,150000,0
63,2.3653,0.5074,914123138,150508,150000,0
64,1.0146,0.4718,914123138,17928,150000,1
65,1.2258,0.7534,914123138,22469,150000,1
66,1.286,0.4544,914123138,14149,150000,1
67,1.5473,0.4561,914123138,16973,150000,1
68,1.7593,0.8062,914123138,152927,150000,0
69,1.1685,0.6897,914123138,13885,150000,1
70,1.0444,0.7773,914123138,13803,150000,1
71,2.2665,0.8088,914123138,153043,150000,0
72,2.427,0.8868,914123138,150404,150000,0
73,1.9949,0.5279,914123138,153046,150000,0
