configuration_id,LL_static_lambda1,LL_static_lambda2,LL_static_lda,LL_static_crossOverBias,seed,time,bound,solved
50,74,44,1,0.4498,976964627,15800,150000,1
51,92,21,12,0.2086,976964627,12559,150000,1
52,63,13,32,0.027,976964627,14252,150000,1
53,44,71,52,0.2922,976964627,150075,150000,0
54,81,74,74,0.2779,976964627,150040,150000,0
55,68,31,88,0.1634,976964627,150084,150000,0
56,26,18,76,0.4821,976964627,150040,150000,0
57,52,84,94,0.4103,976964627,150008,150000,0
58,78,38,66,0.1832,976964627,150103,150000,0
59,73,58,25,0.2185,976964627,15931,150000,1
60,23,7,61,0.22,976964627,150000,150000,0
61,3,66,69,0.1025,976964627,141522,150000,1
62,13,74,19,0.1647,976964627,10228,150000,1
63,47,6,97,0.0317,976964627,38510,150000,1
64,73,28,97,0.1291,976964627,150086,150000,0
65,93,75,41,0.2226,976964627,128344,150000,1
66,32,44,10,0.2144,976964627,6998,150000,1
67,37,75,91,0.2938,976964627,150080,150000,0
68,3,25,68,0.2577,976964627,150024,150000,0
69,80,5,29,0.2976,976964627,150021,150000,0
70,56,98,86,0.1818,976964627,150150,150000,0
71,82,39,51,0.2486,976964627,150040,150000,0
72,19,75,39,0.0623,976964627,10712,150000,1
73,13,13,20,0.3791,976964627,100330,150000,1
74,77,48,8,0.3797,976964627,10598,150000,1
75,16,38,45,0.0323,976964627,6933,150000,1
76,58,7,82,0.3181,976964627,150020,150000,0
77,19,20,34,0.4903,976964627,150033,150000,0
78,77,13,28,0.121,976964627,22822,150000,1
79,68,69,72,0.4753,976964627,150015,150000,0
80,26,27,10,0.3414,976964627,7584,150000,1
81,49,5,76,0.1736,976964627,150012,150000,0
82,46,24,7,0.2393,976964627,7166,150000,1
83,85,18,31,0.4699,976964627,150071,150000,0
84,100,27,22,0.144,976964627,14208,150000,1
85,54,25,93,0.0105,976964627,15989,150000,1
86,12,80,72,0.2978,976964627,150052,150000,0
87,37,72,17,0.2519,976964627,11329,150000,1
88,47,82,27,0.3294,976964627,130150,150000,1
89,79,48,60,0.3444,976964627,150114,150000,0
90,26,40,13,0.205,976964627,6500,150000,1
90,26,40,13,0.205,1010701430,7207,150000,1
90,26,40,13,0.205,917007886,7512,150000,1
90,26,40,13,0.205,1673570350,7928,150000,1
90,26,40,13,0.205,1511508930,7705,150000,1
90,26,40,13,0.205,395064476,6964,150000,1
90,26,40,13,0.205,2037563455,7321,150000,1
90,26,40,13,0.205,1177142122,8185,150000,1
90,26,40,13,0.205,976064959,6903,150000,1
90,26,40,13,0.205,926352561,7843,150000,1
91,65,22,43,0.3918,976964627,150075,150000,0
92,3,27,60,0.1116,976964627,85142,150000,1
93,48,41,55,0.1385,976964627,77052,150000,1
94,30,33,97,0.3549,976964627,150003,150000,0
95,3,25,69,0.3707,976964627,150024,150000,0
96,79,13,75,0.0862,976964627,150026,150000,0
97,44,5,58,0.1145,976964627,150017,150000,0
98,77,16,33,0.2517,976964627,150008,150000,0
99,85,36,55,0.1733,976964627,150037,150000,0
100,5,61,70,0.3686,976964627,150018,150000,0
101,88,86,26,0.3131,976964627,94285,150000,1
102,17,94,70,0.1356,976964627,150063,150000,0
103,86,96,67,0.2546,976964627,150150,150000,0
104,13,34,55,0.0462,976964627,8527,150000,1
105,4,40,62,0.1067,976964627,84050,150000,1
106,41,78,52,0.1385,976964627,50433,150000,1
107,44,35,19,0.3332,976964627,22967,150000,1
108,91,99,92,0.1168,976964627,150100,150000,0
109,68,73,1,0.3974,976964627,15736,150000,1
110,57,42,7,0.3141,976964627,8686,150000,1
111,20,59,34,0.4369,976964627,150021,150000,0
112,22,34,16,0.4362,976964627,49731,150000,1
113,50,15,25,0.3373,976964627,150009,150000,0
114,18,75,12,0.0234,1511508930,5213,5184,0
114,18,75,12,0.0234,1590962420,5617,5694,1
115,42,66,36,0.0423,1590962420,5695,5694,0
116,15,62,14,0.0855,1590962420,5711,5694,0
117,36,71,6,0.0812,1590962420,5735,5694,0
118,36,59,4,0.0851,1590962420,5708,5694,0
119,2,72,5,0.1294,1590962420,5706,5694,0
120,8,77,4,0.0571,976964627,5095,7210,1
120,8,77,4,0.0571,1010701430,5086,6930,1
120,8,77,4,0.0571,917007886,5012,7693,1
120,8,77,4,0.0571,1673570350,4551,8247,1
120,8,77,4,0.0571,1511508930,5187,5478,1
120,8,77,4,0.0571,395064476,4610,5775,1
120,8,77,4,0.0571,1177142122,4968,8113,1
120,8,77,4,0.0571,976064959,5023,7823,1
120,8,77,4,0.0571,926352561,5284,8596,1
120,8,77,4,0.0571,1590962420,5323,5694,1
121,10,58,12,0.0501,1511508930,5311,5300,0
121,10,58,12,0.0501,1590962420,5501,5694,1
122,4,83,16,0.0998,1590962420,5706,5694,0
123,52,77,14,0.1009,1590962420,5747,5694,0
124,26,55,28,0.1234,1590962420,5720,5694,0
125,26,46,8,0.0823,1590962420,5713,5694,0
126,17,66,1,0.1208,1590962420,5717,5694,0
127,4,92,2,0.0595,1590962420,5711,5694,0
128,17,71,15,0.0648,1590962420,5730,5694,0
129,34,60,16,0.0641,1590962420,5739,5694,0
130,26,38,6,0.1039,1590962420,5699,5694,0
131,10,76,21,0.0568,1590962420,5715,5694,0
132,19,76,17,0.1255,1590962420,5750,5694,0
133,38,73,5,0.0583,1590962420,5724,5694,0
134,50,57,10,0.231,1590962420,5736,5694,0
135,6,58,20,0.0275,976964627,5341,17911,1
135,6,58,20,0.0275,1010701430,5047,12541,1
135,6,58,20,0.0275,917007886,5249,23622,1
135,6,58,20,0.0275,1673570350,5959,34893,1
135,6,58,20,0.0275,1511508930,5222,5768,1
135,6,58,20,0.0275,395064476,5387,6741,1
135,6,58,20,0.0275,1177142122,5070,40080,1
135,6,58,20,0.0275,976064959,5615,29271,1
135,6,58,20,0.0275,926352561,5645,45519,1
135,6,58,20,0.0275,1590962420,5033,5694,1
136,17,58,10,0.0546,1590962420,5718,5694,0
137,35,32,34,0.0221,1590962420,5714,5694,0
138,13,73,11,0.0767,1590962420,5716,5694,0
139,34,74,14,0.0806,1590962420,5732,5694,0
140,10,45,8,0.0652,976964627,5425,22754,1
140,10,45,8,0.0652,1010701430,4838,17384,1
140,10,45,8,0.0652,917007886,5049,28465,1
140,10,45,8,0.0652,1673570350,4653,39736,1
140,10,45,8,0.0652,1511508930,5119,5883,1
140,10,45,8,0.0652,395064476,4650,11584,1
140,10,45,8,0.0652,1177142122,4424,44923,1
140,10,45,8,0.0652,976064959,4612,34114,1
140,10,45,8,0.0652,926352561,5371,50362,1
140,10,45,8,0.0652,1590962420,4918,5694,1
141,16,53,17,0.061,1590962420,5703,5694,0
142,23,72,19,0.026,1590962420,5737,5694,0
143,22,58,15,0.0979,1590962420,5716,5694,0
144,9,69,17,0.0676,1590962420,5728,5694,0
145,24,59,17,0.1398,1590962420,5745,5694,0
146,22,47,26,0.0813,1590962420,5695,5694,0
147,5,73,5,0.0448,976964627,4305,23051,1
147,5,73,5,0.0448,1010701430,5401,17681,1
147,5,73,5,0.0448,917007886,5161,28762,1
147,5,73,5,0.0448,1673570350,4464,40033,1
147,5,73,5,0.0448,1511508930,5496,6180,1
147,5,73,5,0.0448,395064476,4937,11881,1
147,5,73,5,0.0448,1177142122,4161,45220,1
147,5,73,5,0.0448,976064959,5564,34411,1
147,5,73,5,0.0448,926352561,4500,50659,1
147,5,73,5,0.0448,1590962420,4621,5694,1
148,16,62,3,0.0637,1511508930,5404,5403,0
148,16,62,3,0.0637,1590962420,5398,5694,1
149,37,68,15,0.1581,1590962420,5746,5694,0
150,12,58,28,0.1391,1590962420,5720,5694,0
151,14,33,10,0.0323,976964627,4422,23308,1
151,14,33,10,0.0323,1010701430,4101,17938,1
151,14,33,10,0.0323,917007886,4259,29019,1
151,14,33,10,0.0323,1673570350,4379,40290,1
151,14,33,10,0.0323,1511508930,4685,6437,1
151,14,33,10,0.0323,395064476,3887,12138,1
151,14,33,10,0.0323,1177142122,5075,45477,1
151,14,33,10,0.0323,976064959,4664,34668,1
151,14,33,10,0.0323,926352561,4454,50916,1
151,14,33,10,0.0323,1590962420,4364,5694,1
152,14,65,30,0.0417,1590962420,5704,5694,0
153,31,74,11,0.0552,1590962420,5752,5694,0
154,10,52,30,0.1106,1590962420,5725,5694,0
155,1,66,1,0.0668,1590962420,5700,5694,0
156,32,50,6,0.0629,1590962420,5728,5694,0
157,20,67,18,0.1598,1590962420,5760,5694,0
158,13,89,11,0.1844,1590962420,5727,5694,0
159,37,80,2,0.1296,1590962420,5714,5694,0
160,34,49,8,0.0727,1590962420,5712,5694,0
161,26,63,7,0.069,1590962420,5694,5694,0
162,37,55,9,0.0617,1590962420,5695,5694,0
163,32,47,3,0.083,1590962420,5694,5694,0
164,22,60,3,0.0954,1590962420,5719,5694,0
165,11,54,2,0.115,976964627,5223,22561,1
165,11,54,2,0.115,1010701430,6134,17191,1
165,11,54,2,0.115,917007886,5848,28272,1
165,11,54,2,0.115,1511508930,5415,5690,1
165,11,54,2,0.115,395064476,5337,11391,1
165,11,54,2,0.115,976064959,7811,33921,1
165,11,54,2,0.115,1590962420,5111,5694,1
166,24,57,31,0.1883,1590962420,5740,5694,0
167,30,83,2,0.0294,1590962420,5701,5694,0
168,28,58,3,0.1498,1590962420,5705,5694,0
169,14,51,17,0.04,1511508930,5534,5526,0
169,14,51,17,0.04,1590962420,5275,5694,1
170,26,60,7,0.0896,1590962420,5741,5694,0
171,29,53,1,0.1369,1590962420,5713,5694,0
172,25,55,30,0.108,1590962420,5732,5694,0
173,14,38,13,0.056,976964627,5228,22429,1
173,14,38,13,0.056,1010701430,5090,17059,1
173,14,38,13,0.056,917007886,5519,28140,1
173,14,38,13,0.056,1673570350,5096,39411,1
173,14,38,13,0.056,1511508930,5049,5558,1
173,14,38,13,0.056,395064476,4645,11259,1
173,14,38,13,0.056,1177142122,4907,44598,1
173,14,38,13,0.056,976064959,5198,33789,1
173,14,38,13,0.056,926352561,5410,50037,1
173,14,38,13,0.056,1590962420,5243,5694,1
174,11,41,11,0.0873,976964627,4908,22394,1
174,11,41,11,0.0873,1010701430,5312,17024,1
174,11,41,11,0.0873,917007886,5324,28105,1
174,11,41,11,0.0873,1673570350,5321,39376,1
174,11,41,11,0.0873,1511508930,5144,5523,1
174,11,41,11,0.0873,395064476,4887,11224,1
174,11,41,11,0.0873,1177142122,4956,44563,1
174,11,41,11,0.0873,976064959,5391,33754,1
174,11,41,11,0.0873,926352561,5983,50002,1
174,11,41,11,0.0873,1590962420,5278,5694,1
175,28,68,4,0.0657,1590962420,5706,5694,0
176,14,67,15,0.0405,1590962420,5711,5694,0
177,40,17,17,0.0863,1590962420,5722,5694,0
178,38,49,11,0.13,1590962420,5718,5694,0
179,45,57,19,0.0341,1590962420,5720,5694,0
180,28,53,9,0.1525,1590962420,5753,5694,0
181,24,87,13,0.1428,1590962420,5745,5694,0
182,24,82,4,0.1763,1590962420,5724,5694,0
183,25,66,3,0.0143,1590962420,5720,5694,0
184,17,49,25,0.0752,1590962420,5711,5694,0
185,28,56,11,0.0787,1590962420,5702,5694,0
186,8,60,9,0.1855,1590962420,5718,5694,0
187,11,62,16,0.0706,1590962420,5709,5694,0
188,16,71,29,0.0803,1590962420,5701,5694,0
189,22,61,1,0.0603,1590962420,5714,5694,0
190,22,53,1,0.1551,1590962420,5720,5694,0
191,26,45,10,0.0394,1590962420,5714,5694,0
192,28,52,12,0.0711,1590962420,5717,5694,0
193,11,37,28,0.0766,1590962420,5728,5694,0
194,8,67,3,0.0229,976964627,3278,24283,1
194,8,67,3,0.0229,1010701430,3944,18913,1
194,8,67,3,0.0229,917007886,4263,29994,1
194,8,67,3,0.0229,1673570350,3393,41265,1
194,8,67,3,0.0229,1511508930,3628,7412,1
194,8,67,3,0.0229,395064476,3271,13113,1
194,8,67,3,0.0229,2037563455,4061,26298,1
194,8,67,3,0.0229,1177142122,3804,46452,1
194,8,67,3,0.0229,976064959,4002,35643,1
194,8,67,3,0.0229,926352561,3360,51891,1
194,8,67,3,0.0229,1590962420,3389,5694,1
194,8,67,3,0.0229,1129705271,3871,150000,1
195,15,34,15,0.0242,976964627,4365,22731,1
195,15,34,15,0.0242,1010701430,4325,17361,1
195,15,34,15,0.0242,917007886,4373,28442,1
195,15,34,15,0.0242,1673570350,5108,39713,1
195,15,34,15,0.0242,1511508930,4569,5860,1
195,15,34,15,0.0242,395064476,4569,11561,1
195,15,34,15,0.0242,1177142122,4723,44900,1
195,15,34,15,0.0242,976064959,4547,34091,1
195,15,34,15,0.0242,926352561,4591,50339,1
195,15,34,15,0.0242,1590962420,4941,5694,1
196,28,45,11,0.0499,1590962420,5703,5694,0
197,7,54,24,0.0239,1511508930,5686,5665,0
197,7,54,24,0.0239,1590962420,5136,5694,1
198,30,97,25,0.0195,1590962420,5774,5694,0
199,12,61,22,0.0612,1590962420,5729,5694,0
200,7,56,28,0.0534,1590962420,5705,5694,0
201,36,37,23,0.0553,1590962420,5748,5694,0
202,3,84,1,0.0639,1511508930,5249,5243,0
202,3,84,1,0.0639,1590962420,5558,5694,1
203,31,71,21,0.048,1590962420,5742,5694,0
204,16,51,17,0.1134,1590962420,5723,5694,0
205,31,42,21,0.0679,1590962420,5739,5694,0
206,8,55,12,0.1666,1590962420,5710,5694,0
207,11,79,38,0.0831,1590962420,5711,5694,0
208,21,52,16,0.0293,1590962420,5701,5694,0
209,8,89,1,0.1837,1590962420,5705,5694,0
210,6,68,7,0.079,1590962420,5717,5694,0
211,28,59,28,0.2062,1590962420,5738,5694,0
212,11,60,7,0.1061,1590962420,5704,5694,0
213,5,41,2,0.0576,976964627,4079,23100,1
213,5,41,2,0.0576,1010701430,4689,17730,1
213,5,41,2,0.0576,917007886,4884,28811,1
213,5,41,2,0.0576,1673570350,3828,40082,1
213,5,41,2,0.0576,1511508930,3204,6229,1
213,5,41,2,0.0576,395064476,3355,11930,1
213,5,41,2,0.0576,1177142122,4453,45269,1
213,5,41,2,0.0576,976064959,4828,34460,1
213,5,41,2,0.0576,926352561,4635,50708,1
213,5,41,2,0.0576,1590962420,4572,5694,1
214,11,59,3,0.1535,1511508930,5219,5174,0
214,11,59,3,0.1535,1590962420,5627,5694,1
215,24,89,10,0.0555,1590962420,5701,5694,0
216,17,35,8,0.0829,976964627,4989,23095,1
216,17,35,8,0.0829,1010701430,5019,17725,1
216,17,35,8,0.0829,917007886,4867,28806,1
216,17,35,8,0.0829,1673570350,5351,40077,1
216,17,35,8,0.0829,1511508930,4870,6224,1
216,17,35,8,0.0829,395064476,4677,11925,1
216,17,35,8,0.0829,1177142122,4718,45264,1
216,17,35,8,0.0829,976064959,4789,34455,1
216,17,35,8,0.0829,926352561,6128,50703,1
216,17,35,8,0.0829,1590962420,4577,5694,1
217,33,65,10,0.0436,1590962420,5729,5694,0
218,47,74,1,0.0643,1590962420,5695,5694,0
219,7,31,16,0.1744,1590962420,5711,5694,0
220,7,77,17,0.1669,1590962420,5710,5694,0
221,9,50,12,0.0492,976964627,4806,22554,1
221,9,50,12,0.0492,1010701430,5033,17184,1
221,9,50,12,0.0492,917007886,4961,28265,1
221,9,50,12,0.0492,1673570350,5521,39536,1
221,9,50,12,0.0492,1511508930,5037,5683,1
221,9,50,12,0.0492,395064476,4737,11384,1
221,9,50,12,0.0492,1177142122,5026,44723,1
221,9,50,12,0.0492,976064959,5207,33914,1
221,9,50,12,0.0492,926352561,5085,50162,1
221,9,50,12,0.0492,1590962420,5118,5694,1
222,49,71,29,0.0155,1590962420,5729,5694,0
223,31,62,9,0.0929,1590962420,5735,5694,0
224,19,94,11,0.1675,1590962420,5757,5694,0
225,40,34,5,0.0745,1590962420,5730,5694,0
226,24,78,13,0.1198,1590962420,5727,5694,0
227,15,65,2,0.028,976964627,5029,23037,1
227,15,65,2,0.028,1010701430,4936,17667,1
227,15,65,2,0.028,917007886,4153,28748,1
227,15,65,2,0.028,1673570350,6390,40019,1
227,15,65,2,0.028,1511508930,4398,6166,1
227,15,65,2,0.028,395064476,4840,11867,1
227,15,65,2,0.028,1177142122,4442,45206,1
227,15,65,2,0.028,976064959,4991,34397,1
227,15,65,2,0.028,926352561,4861,50645,1
227,15,65,2,0.028,1590962420,4635,5694,1
228,35,58,19,0.1959,1590962420,5765,5694,0
229,40,79,30,0.1626,1590962420,5811,5694,0
230,45,54,11,0.0938,1590962420,5742,5694,0
231,28,50,10,0.0857,1590962420,5739,5694,0
232,8,31,1,0.0704,976964627,4059,23296,1
232,8,31,1,0.0704,1010701430,5754,17926,1
232,8,31,1,0.0704,917007886,3895,29007,1
232,8,31,1,0.0704,1673570350,5629,40278,1
232,8,31,1,0.0704,1511508930,4728,6425,1
232,8,31,1,0.0704,395064476,4141,12126,1
232,8,31,1,0.0704,1177142122,3853,45465,1
232,8,31,1,0.0704,976064959,4589,34656,1
232,8,31,1,0.0704,926352561,5559,50904,1
232,8,31,1,0.0704,1590962420,4376,5694,1
233,23,64,2,0.1015,1590962420,5727,5694,0
234,44,77,3,0.0514,1590962420,5702,5694,0
235,17,45,16,0.1113,1590962420,5735,5694,0
236,21,42,8,0.14,1590962420,5731,5694,0
237,7,67,16,0.0167,976964627,4263,23401,1
237,7,67,16,0.0167,1010701430,4600,18031,1
237,7,67,16,0.0167,917007886,4981,29112,1
237,7,67,16,0.0167,1673570350,4613,40383,1
237,7,67,16,0.0167,1511508930,4244,6530,1
237,7,67,16,0.0167,395064476,4215,12231,1
237,7,67,16,0.0167,1177142122,4486,45570,1
237,7,67,16,0.0167,976064959,4350,34761,1
237,7,67,16,0.0167,926352561,4366,51009,1
237,7,67,16,0.0167,1590962420,4271,5694,1
238,8,83,1,0.0102,976964627,4275,22927,1
238,8,83,1,0.0102,1010701430,4586,17557,1
238,8,83,1,0.0102,917007886,4000,28638,1
238,8,83,1,0.0102,1673570350,4280,39909,1
238,8,83,1,0.0102,1511508930,4191,6056,1
238,8,83,1,0.0102,395064476,3736,11757,1
238,8,83,1,0.0102,1177142122,5650,45096,1
238,8,83,1,0.0102,976064959,4166,34287,1
238,8,83,1,0.0102,926352561,3577,50535,1
238,8,83,1,0.0102,1590962420,4745,5694,1
239,25,57,7,0.0258,1511508930,5129,5128,0
239,25,57,7,0.0258,1590962420,5673,5694,1
240,17,71,11,0.0257,1511508930,5331,5310,0
240,17,71,11,0.0257,1590962420,5491,5694,1
241,8,86,3,0.1453,1590962420,5713,5694,0
242,1,20,21,0.1016,1590962420,5707,5694,0
243,32,45,19,0.012,1590962420,5702,5694,0
244,24,60,9,0.0147,1590962420,5723,5694,0
245,47,55,11,0.024,1590962420,5739,5694,0
246,11,73,22,0.1093,1590962420,5717,5694,0
247,24,57,12,0.1335,1590962420,5704,5694,0
248,45,43,6,0.0971,1590962420,5697,5694,0
249,22,66,3,0.0603,1129705271,4928,4925,0
250,18,66,2,0.0465,1129705271,4945,4925,0
251,19,63,1,0.0383,1129705271,4932,4925,0
252,19,65,5,0.062,1129705271,4948,4925,0
253,20,56,2,0.0799,1129705271,4943,4925,0
254,19,54,7,0.0204,1129705271,4925,4925,0
255,12,68,2,0.0338,1129705271,4927,4925,0
256,20,65,6,0.0506,1129705271,4936,4925,0
257,9,78,5,0.0369,1511508930,4699,4770,1
257,9,78,5,0.0369,1177142122,4394,4826,1
257,9,78,5,0.0369,976064959,5113,5090,0
257,9,78,5,0.0369,1129705271,4594,4925,1
258,21,67,12,0.0395,1129705271,4942,4925,0
259,4,58,12,0.0527,1129705271,4932,4925,0
260,25,60,3,0.0537,1129705271,4927,4925,0
261,25,63,2,0.0547,1129705271,4944,4925,0
262,22,60,5,0.0818,1129705271,4959,4925,0
263,8,68,5,0.0621,1177142122,4753,4735,0
263,8,68,5,0.0621,1129705271,4685,4925,1
264,21,67,3,0.0926,1129705271,4929,4925,0
265,17,62,5,0.036,1511508930,4395,4375,0
265,17,62,5,0.036,1177142122,4518,4820,1
265,17,62,5,0.036,1129705271,4600,4925,1
266,23,66,5,0.0791,1129705271,4953,4925,0
267,24,56,6,0.065,1129705271,4943,4925,0
268,15,68,9,0.0426,1129705271,4960,4925,0
269,18,62,6,0.056,1129705271,4944,4925,0
270,22,58,4,0.0445,1129705271,4932,4925,0
271,17,57,1,0.0627,1129705271,4927,4925,0
272,22,58,2,0.0784,1129705271,4944,4925,0
273,15,67,3,0.0423,1511508930,4382,4368,0
273,15,67,3,0.0423,1177142122,4501,4955,1
273,15,67,3,0.0423,1129705271,4465,4925,1
274,27,62,1,0.0392,1129705271,4956,4925,0
275,19,61,2,0.0684,1129705271,4937,4925,0
276,10,71,3,0.027,976964627,3710,8996,1
276,10,71,3,0.027,1010701430,4185,8109,1
276,10,71,3,0.027,1673570350,4103,8874,1
276,10,71,3,0.027,1511508930,4024,5762,1
276,10,71,3,0.027,395064476,4436,9752,1
276,10,71,3,0.027,1177142122,3695,5238,1
276,10,71,3,0.027,976064959,4553,7319,1
276,10,71,3,0.027,926352561,3957,9063,1
276,10,71,3,0.027,1590962420,3791,8733,1
276,10,71,3,0.027,1129705271,4182,4925,1
277,8,66,3,0.061,1177142122,4842,4824,0
277,8,66,3,0.061,1129705271,4596,4925,1
278,8,62,3,0.0163,976964627,5163,5946,1
278,8,62,3,0.0163,1010701430,3805,7029,1
278,8,62,3,0.0163,1673570350,3247,7003,1
278,8,62,3,0.0163,1511508930,4674,6079,1
278,8,62,3,0.0163,395064476,4835,7377,1
278,8,62,3,0.0163,1177142122,3956,5954,1
278,8,62,3,0.0163,976064959,3805,6220,1
278,8,62,3,0.0163,926352561,3374,5700,1
278,8,62,3,0.0163,1590962420,3842,6789,1
278,8,62,3,0.0163,1129705271,3466,4925,1
279,10,63,11,0.0193,976964627,4329,6146,1
279,10,63,11,0.0193,1010701430,4442,5855,1
279,10,63,11,0.0193,1673570350,4684,5323,1
279,10,63,11,0.0193,1511508930,4258,5428,1
279,10,63,11,0.0193,395064476,4435,7850,1
279,10,63,11,0.0193,1177142122,4049,5042,1
279,10,63,11,0.0193,976064959,4955,5733,1
279,10,63,11,0.0193,926352561,4189,6685,1
279,10,63,11,0.0193,1590962420,4248,7468,1
279,10,63,11,0.0193,1129705271,4378,4925,1
280,9,70,5,0.04,1129705271,4940,4925,0
281,16,54,4,0.08,1129705271,4927,4925,0
282,19,66,1,0.0728,1129705271,4943,4925,0
283,19,58,4,0.0869,1129705271,4932,4925,0
284,16,55,4,0.0349,1010701430,5738,6246,1
284,16,55,4,0.0349,1511508930,4629,5729,1
284,16,55,4,0.0349,1177142122,4424,5335,1
284,16,55,4,0.0349,976064959,4677,6143,1
284,16,55,4,0.0349,1129705271,4085,4925,1
285,6,61,5,0.0288,976964627,3621,5914,1
285,6,61,5,0.0288,1010701430,4047,5976,1
285,6,61,5,0.0288,917007886,4091,20775,1
285,6,61,5,0.0288,1673570350,4514,5609,1
285,6,61,5,0.0288,1511508930,3325,5742,1
285,6,61,5,0.0288,395064476,3403,15788,1
285,6,61,5,0.0288,2037563455,3517,36546,1
285,6,61,5,0.0288,1177142122,4972,5870,1
285,6,61,5,0.0288,976064959,4102,5663,1
285,6,61,5,0.0288,926352561,3219,6761,1
285,6,61,5,0.0288,1590962420,3244,11302,1
285,6,61,5,0.0288,1129705271,3550,4925,1
286,10,66,5,0.0401,976964627,4281,11424,1
286,10,66,5,0.0401,1010701430,4848,7589,1
286,10,66,5,0.0401,1673570350,4273,7100,1
286,10,66,5,0.0401,1511508930,4505,5698,1
286,10,66,5,0.0401,395064476,4270,24850,1
286,10,66,5,0.0401,1177142122,4048,4704,1
286,10,66,5,0.0401,976064959,4407,6545,1
286,10,66,5,0.0401,926352561,4174,15823,1
286,10,66,5,0.0401,1590962420,3877,20364,1
286,10,66,5,0.0401,1129705271,4716,4925,1
287,24,56,5,0.0763,1129705271,4925,4925,0
288,16,58,4,0.0695,1129705271,4945,4925,0
289,7,62,3,0.0502,976964627,4305,15831,1
289,7,62,3,0.0502,1010701430,4278,6999,1
289,7,62,3,0.0502,1673570350,4226,11507,1
289,7,62,3,0.0502,1511508930,4440,5471,1
289,7,62,3,0.0502,395064476,4259,29257,1
289,7,62,3,0.0502,1177142122,3398,5434,1
289,7,62,3,0.0502,976064959,5480,6154,1
289,7,62,3,0.0502,926352561,4096,20230,1
289,7,62,3,0.0502,1590962420,4607,24771,1
289,7,62,3,0.0502,1129705271,3986,4925,1
290,16,61,5,0.082,1129705271,4941,4925,0
291,21,59,4,0.0785,1129705271,4965,4925,0
292,17,57,4,0.0598,1129705271,4926,4925,0
293,26,56,2,0.0673,1129705271,4936,4925,0
294,20,62,2,0.0302,1177142122,4542,4535,0
294,20,62,2,0.0302,1129705271,4885,4925,1
295,19,57,4,0.0373,1129705271,4945,4925,0
