configuration_id,LL_dynamic_02_alpha,LL_dynamic_02_beta,LL_dynamic_02_gamma,LL_dynamic_02_a,LL_dynamic_02_b,seed,time,bound,solved
180,3.4315,1.8683,0.4337,1.4519,0.9286,1590962420,63532,61165,0
181,2.4899,2.1973,3.141,1.2056,0.7957,1590962420,61306,61165,0
182,0.5534,3.5576,4.3028,1.3757,0.6517,1590962420,61199,61165,0
183,2.3363,2.2215,2.5216,1.3642,0.8804,1590962420,61738,61165,0
184,3.0843,2.1486,3.7689,1.2643,0.78,1590962420,61457,61165,0
185,2.2042,2.6165,2.0615,1.0587,0.7602,1590962420,61174,61165,0
186,1.6068,3.3407,2.0158,1.5355,0.6895,1590962420,63678,61165,0
187,1.2282,1.4526,3.4739,1.0405,0.4761,1590962420,61165,61165,0
188,1.5513,1.3941,2.5807,1.374,0.7122,1590962420,61169,61165,0
189,1.0462,2.7955,1.125,1.4543,0.669,1590962420,61185,61165,0
190,0.7411,1.7916,3.83,1.0912,0.596,1590962420,61172,61165,0
191,1.4072,1.9141,3.2464,1.0877,0.7504,1590962420,61169,61165,0
192,0.7439,3.0169,2.0952,1.2427,0.64,1590962420,61233,61165,0
193,2.0285,1.5213,3.2152,1.2734,0.6557,1590962420,61270,61165,0
194,1.3363,1.3705,3.2093,1.5479,0.8278,1590962420,75760,61165,0
195,2.6904,1.1859,0.9927,1.0473,0.5896,1590962420,61165,61165,0
196,3.3809,3.2419,1.1133,1.223,0.8276,1590962420,61896,61165,0
197,1.8122,2.0953,3.4378,1.0696,0.5804,1590962420,61173,61165,0
198,0.8362,2.2158,0.7888,1.3189,0.5019,976964627,50395,3e+05,1
198,0.8362,2.2158,0.7888,1.3189,0.5019,1010701430,52039,3e+05,1
198,0.8362,2.2158,0.7888,1.3189,0.5019,917007886,49652,3e+05,1
198,0.8362,2.2158,0.7888,1.3189,0.5019,1673570350,51854,229419,1
198,0.8362,2.2158,0.7888,1.3189,0.5019,1511508930,51709,66869,1
198,0.8362,2.2158,0.7888,1.3189,0.5019,395064476,52714,120497,1
198,0.8362,2.2158,0.7888,1.3189,0.5019,2037563455,49259,174387,1
198,0.8362,2.2158,0.7888,1.3189,0.5019,1177142122,50175,285299,1
198,0.8362,2.2158,0.7888,1.3189,0.5019,976064959,51650,3e+05,1
198,0.8362,2.2158,0.7888,1.3189,0.5019,926352561,49508,3e+05,1
198,0.8362,2.2158,0.7888,1.3189,0.5019,1590962420,49799,61165,1
198,0.8362,2.2158,0.7888,1.3189,0.5019,1129705271,52303,3e+05,1
199,2.5378,3.0809,0.846,1.3932,0.6073,1590962420,61195,61165,0
200,1.4632,1.101,1.8914,1.3037,0.5604,1590962420,61190,61165,0
201,0.4337,2.1764,3.6331,1.3198,0.5879,1590962420,61186,61165,0
202,1.4721,2.1414,1.4718,1.0996,0.7494,1590962420,61180,61165,0
203,0.5689,1.3773,2.5727,1.4832,0.7803,1590962420,66534,61165,0
204,1.4484,3.3198,2.1995,1.397,0.6577,1590962420,61265,61165,0
205,4.0632,4.7154,3.1823,1.3249,0.7414,1590962420,61224,61165,0
206,0.4727,2.1053,1.555,1.4975,0.6456,1590962420,61189,61165,0
207,1.8669,1.4301,2.852,1.2145,0.7225,1590962420,61217,61165,0
208,0.5405,1.4857,0.4637,1.4562,0.7898,1590962420,61738,61165,0
209,2.3981,2.35,2.0195,1.0413,0.5475,1590962420,61176,61165,0
210,1.2172,1.7292,0.6439,1.2537,0.5635,976964627,65745,3e+05,1
210,1.2172,1.7292,0.6439,1.2537,0.5635,1010701430,53790,3e+05,1
210,1.2172,1.7292,0.6439,1.2537,0.5635,1673570350,54088,223428,1
210,1.2172,1.7292,0.6439,1.2537,0.5635,1511508930,53824,60878,1
210,1.2172,1.7292,0.6439,1.2537,0.5635,395064476,54011,114506,1
210,1.2172,1.7292,0.6439,1.2537,0.5635,2037563455,52544,168396,1
210,1.2172,1.7292,0.6439,1.2537,0.5635,1177142122,53335,279308,1
210,1.2172,1.7292,0.6439,1.2537,0.5635,976064959,53764,3e+05,1
210,1.2172,1.7292,0.6439,1.2537,0.5635,926352561,56508,3e+05,1
210,1.2172,1.7292,0.6439,1.2537,0.5635,1590962420,55790,61165,1
211,3.365,2.1145,0.3992,1.3977,0.6107,1590962420,61182,61165,0
212,1.8945,3.3638,2.2808,1.2084,0.741,1590962420,61211,61165,0
213,5.4532,4.1729,2.676,1.0687,0.8826,1590962420,61185,61165,0
214,3.7347,3.3804,2.9048,1.1112,0.7642,1590962420,61213,61165,0
215,1.636,2.5498,0.6044,1.2212,0.7111,1511508930,56473,56303,0
215,1.636,2.5498,0.6044,1.2212,0.7111,1590962420,60365,61165,1
216,0.7788,2.0589,1.852,1.0752,0.7391,1590962420,61166,61165,0
217,1.0924,2.2346,1.561,1.5714,0.5894,1590962420,61258,61165,0
218,1.4391,2.7958,1.2164,1.2612,0.5079,1590962420,61182,61165,0
219,1.2943,1.2078,2.3896,1.4114,0.733,1590962420,62522,61165,0
220,2.9283,1.5244,5.1143,1.0888,0.9244,1590962420,61587,61165,0
221,2.8086,2.3724,3.3885,1.567,0.6969,1590962420,66259,61165,0
222,1.0505,2.6056,0.6193,1.0614,0.7314,1511508930,55542,56524,1
222,1.0505,2.6056,0.6193,1.0614,0.7314,395064476,58149,110152,1
222,1.0505,2.6056,0.6193,1.0614,0.7314,1590962420,60144,61165,1
223,1.8804,2.7307,0.9262,1.4008,0.5147,1590962420,61174,61165,0
224,4.2047,2.9315,2.5455,1.0637,0.7312,1590962420,61196,61165,0
225,1.7349,1.5636,2.6503,1.0737,0.7227,1590962420,61184,61165,0
226,1.1859,3.1287,1.1038,1.6379,0.7671,1590962420,64193,61165,0
227,1.1681,2.9741,2.7041,1.2748,0.606,1590962420,61176,61165,0
228,1.8332,1.8987,1.7007,1.4238,0.6423,1590962420,61231,61165,0
229,3.5696,2.3887,0.6379,1.3213,0.7069,1590962420,61233,61165,0
230,1.8662,1.5101,0.6236,1.0553,0.6563,1590962420,61168,61165,0
231,2.0623,2.1536,2.1789,1.3144,0.7574,1590962420,61295,61165,0
232,3.6675,5.5858,2.6715,1.2893,0.8077,1590962420,63253,61165,0
233,2.0785,1.7909,1.8642,1.0813,0.5609,1590962420,61174,61165,0
234,3.5074,2.6609,2.0582,1.1192,0.7982,1590962420,61170,61165,0
235,3.2801,2.7976,4.6822,1.0631,0.6276,1590962420,61182,61165,0
236,1.6195,1.2002,0.8534,1.2443,0.5994,1590962420,61227,61165,0
237,2.0887,2.2406,2.0855,1.3732,0.6012,1590962420,61279,61165,0
238,0.6681,2.2435,0.5268,1.4359,0.4783,976964627,51445,3e+05,1
238,0.6681,2.2435,0.5268,1.4359,0.4783,1010701430,53536,3e+05,1
238,0.6681,2.2435,0.5268,1.4359,0.4783,917007886,49296,3e+05,1
238,0.6681,2.2435,0.5268,1.4359,0.4783,1673570350,52721,227791,1
238,0.6681,2.2435,0.5268,1.4359,0.4783,1511508930,54815,65241,1
238,0.6681,2.2435,0.5268,1.4359,0.4783,395064476,50046,118869,1
238,0.6681,2.2435,0.5268,1.4359,0.4783,2037563455,48237,172759,1
238,0.6681,2.2435,0.5268,1.4359,0.4783,1177142122,52745,283671,1
238,0.6681,2.2435,0.5268,1.4359,0.4783,976064959,53910,3e+05,1
238,0.6681,2.2435,0.5268,1.4359,0.4783,926352561,52521,3e+05,1
238,0.6681,2.2435,0.5268,1.4359,0.4783,1590962420,51427,61165,1
238,0.6681,2.2435,0.5268,1.4359,0.4783,1129705271,54181,3e+05,1
239,1.5495,1.7624,1.1054,1.0966,0.7594,1590962420,61168,61165,0
240,2.3968,1.8902,2.6331,1.4749,0.7466,1590962420,64103,61165,0
241,1.2331,2.0452,2.3981,1.4291,0.6721,1590962420,61209,61165,0
242,4.0817,1.8979,2.1398,1.0597,0.7816,1590962420,61235,61165,0
243,2.7584,2.2526,3.3966,1.2214,0.8398,1590962420,62132,61165,0
244,0.8437,2.4999,0.8628,1.3445,0.6094,976964627,53743,3e+05,1
244,0.8437,2.4999,0.8628,1.3445,0.6094,1010701430,54099,3e+05,1
244,0.8437,2.4999,0.8628,1.3445,0.6094,1673570350,54879,227668,1
244,0.8437,2.4999,0.8628,1.3445,0.6094,1511508930,51356,65118,1
244,0.8437,2.4999,0.8628,1.3445,0.6094,395064476,53430,118746,1
244,0.8437,2.4999,0.8628,1.3445,0.6094,2037563455,54666,172636,1
244,0.8437,2.4999,0.8628,1.3445,0.6094,1177142122,55369,283548,1
244,0.8437,2.4999,0.8628,1.3445,0.6094,976064959,54618,3e+05,1
244,0.8437,2.4999,0.8628,1.3445,0.6094,926352561,54651,3e+05,1
244,0.8437,2.4999,0.8628,1.3445,0.6094,1590962420,51550,61165,1
245,2.931,1.1927,6.6142,1.3082,0.9038,1590962420,70615,61165,0
246,0.4107,2.4049,1.1491,1.3496,0.7618,1590962420,62116,61165,0
247,3.883,3.2577,0.8475,1.41,0.5964,1590962420,61200,61165,0
248,1.0437,1.3201,0.9693,1.3119,0.7404,1590962420,61185,61165,0
249,0.4812,2.5868,0.3415,1.2909,0.4752,976964627,52800,67733,1
249,0.4812,2.5868,0.3415,1.2909,0.4752,1010701430,51758,59801,1
249,0.4812,2.5868,0.3415,1.2909,0.4752,1673570350,48320,64608,1
249,0.4812,2.5868,0.3415,1.2909,0.4752,1511508930,50256,69748,1
249,0.4812,2.5868,0.3415,1.2909,0.4752,395064476,51249,58089,1
249,0.4812,2.5868,0.3415,1.2909,0.4752,2037563455,48644,67729,1
249,0.4812,2.5868,0.3415,1.2909,0.4752,1177142122,48820,55085,1
249,0.4812,2.5868,0.3415,1.2909,0.4752,926352561,49560,61447,1
249,0.4812,2.5868,0.3415,1.2909,0.4752,1590962420,49341,58267,1
249,0.4812,2.5868,0.3415,1.2909,0.4752,1129705271,51842,54011,1
250,1.6044,2.1533,0.7344,1.5486,0.5363,1129705271,54065,54011,0
251,1.1551,2.1942,0.4217,1.3071,0.4818,976964627,52242,70369,1
251,1.1551,2.1942,0.4217,1.3071,0.4818,1010701430,51977,55909,1
251,1.1551,2.1942,0.4217,1.3071,0.4818,1673570350,52141,67179,1
