configuration_id,LL_static_lambda1,LL_static_lambda2,LL_static_lda,LL_static_crossOverBias,seed,time,bound,solved
73,13,13,20,0.3791,976964627,300004,3e+05,0
74,77,48,8,0.3797,976964627,191742,3e+05,1
75,16,38,45,0.0323,976964627,113873,3e+05,1
75,16,38,45,0.0323,1010701430,115652,3e+05,1
75,16,38,45,0.0323,917007886,111337,3e+05,1
75,16,38,45,0.0323,1673570350,113270,3e+05,1
75,16,38,45,0.0323,1511508930,110246,3e+05,1
75,16,38,45,0.0323,395064476,111118,3e+05,1
75,16,38,45,0.0323,2037563455,114263,3e+05,1
75,16,38,45,0.0323,1177142122,113414,3e+05,1
75,16,38,45,0.0323,976064959,114121,3e+05,1
75,16,38,45,0.0323,926352561,116448,3e+05,1
76,58,7,82,0.3181,976964627,300040,3e+05,0
77,19,20,34,0.4903,976964627,300027,3e+05,0
78,77,13,28,0.121,976964627,300012,3e+05,0
79,68,69,72,0.4753,976964627,300030,3e+05,0
80,26,27,10,0.3414,976964627,145723,3e+05,1
81,49,5,76,0.1736,976964627,300024,3e+05,0
82,46,24,7,0.2393,976964627,130672,3e+05,1
83,85,18,31,0.4699,976964627,300039,3e+05,0
84,100,27,22,0.144,976964627,243883,3e+05,1
85,54,25,93,0.0105,976964627,218183,3e+05,1
86,12,80,72,0.2978,976964627,300012,3e+05,0
87,37,72,17,0.2519,976964627,227662,3e+05,1
88,47,82,27,0.3294,976964627,300021,3e+05,0
89,79,48,60,0.3444,976964627,300101,3e+05,0
90,26,40,13,0.205,976964627,148279,3e+05,1
91,65,22,43,0.3918,976964627,300063,3e+05,0
92,3,27,60,0.1116,976964627,300005,3e+05,0
93,48,41,55,0.1385,976964627,300050,3e+05,0
94,30,33,97,0.3549,976964627,300006,3e+05,0
95,3,25,69,0.3707,976964627,300020,3e+05,0
96,79,13,75,0.0862,976964627,300027,3e+05,0
97,44,5,58,0.1145,976964627,300036,3e+05,0
98,77,16,33,0.2517,976964627,300009,3e+05,0
99,85,36,55,0.1733,976964627,300076,3e+05,0
100,5,61,70,0.3686,976964627,300036,3e+05,0
101,88,86,26,0.3131,976964627,300096,3e+05,0
102,17,94,70,0.1356,976964627,300007,3e+05,0
103,86,96,67,0.2546,976964627,300118,3e+05,0
104,13,34,55,0.0462,976964627,144344,3e+05,1
105,4,40,62,0.1067,976964627,300022,3e+05,0
106,41,78,52,0.1385,976964627,300090,3e+05,0
107,44,35,19,0.3332,976964627,300078,3e+05,0
108,91,99,92,0.1168,976964627,300007,3e+05,0
109,68,73,1,0.3974,976964627,282309,3e+05,1
110,57,42,7,0.3141,976964627,159411,3e+05,1
111,20,59,34,0.4369,976964627,300042,3e+05,0
112,22,34,16,0.4362,976964627,300040,3e+05,0
113,50,15,25,0.3373,976964627,300022,3e+05,0
114,18,75,12,0.0234,976964627,98471,123874,1
114,18,75,12,0.0234,1010701430,94009,112673,1
114,18,75,12,0.0234,917007886,93557,122314,1
114,18,75,12,0.0234,1673570350,96700,136050,1
114,18,75,12,0.0234,1511508930,94665,102207,1
114,18,75,12,0.0234,395064476,92989,105078,1
114,18,75,12,0.0234,1177142122,94354,145771,1
114,18,75,12,0.0234,976064959,98556,136625,1
114,18,75,12,0.0234,926352561,95775,153314,1
114,18,75,12,0.0234,1590962420,96343,98810,1
115,42,66,36,0.0423,1590962420,98870,98810,0
116,15,62,14,0.0855,1590962420,98849,98810,0
117,36,71,6,0.0812,1590962420,98853,98810,0
118,36,59,4,0.0851,1590962420,98819,98810,0
119,2,72,5,0.1294,1590962420,98851,98810,0
120,8,77,4,0.0571,1511508930,94472,103598,1
120,8,77,4,0.0571,395064476,117587,125680,1
120,8,77,4,0.0571,1590962420,94952,98810,1
121,10,58,12,0.0501,1590962420,98841,98810,0
122,4,83,16,0.0998,1590962420,98856,98810,0
123,52,77,14,0.1009,1590962420,98881,98810,0
124,26,55,28,0.1234,1590962420,98887,98810,0
125,26,46,8,0.0823,1590962420,98813,98810,0
126,17,66,1,0.1208,1590962420,98836,98810,0
127,4,92,2,0.0595,1590962420,98812,98810,0
128,17,71,15,0.0648,1590962420,98830,98810,0
129,34,60,16,0.0641,1590962420,98870,98810,0
130,26,38,6,0.1039,1590962420,98832,98810,0
131,10,76,21,0.0568,1590962420,98867,98810,0
132,19,76,17,0.1255,1590962420,98857,98810,0
133,38,73,5,0.0583,1590962420,98821,98810,0
134,50,57,10,0.231,1590962420,98911,98810,0
135,6,58,20,0.0275,976964627,93482,3e+05,1
135,6,58,20,0.0275,1010701430,96515,210275,1
135,6,58,20,0.0275,917007886,99842,3e+05,1
135,6,58,20,0.0275,1673570350,94018,3e+05,1
135,6,58,20,0.0275,1511508930,99616,103659,1
135,6,58,20,0.0275,395064476,99420,109691,1
135,6,58,20,0.0275,1177142122,93193,3e+05,1
135,6,58,20,0.0275,976064959,95327,3e+05,1
135,6,58,20,0.0275,926352561,92177,3e+05,1
135,6,58,20,0.0275,1590962420,94891,98810,1
136,17,58,10,0.0546,1010701430,107950,299976,1
136,17,58,10,0.0546,1511508930,100333,101856,1
136,17,58,10,0.0546,395064476,93355,199392,1
136,17,58,10,0.0546,1590962420,96694,98810,1
137,35,32,34,0.0221,1590962420,98825,98810,0
138,13,73,11,0.0767,1590962420,98829,98810,0
139,34,74,14,0.0806,1590962420,98822,98810,0
140,10,45,8,0.0652,976964627,77798,3e+05,1
140,10,45,8,0.0652,1010701430,86725,3e+05,1
140,10,45,8,0.0652,917007886,87694,3e+05,1
140,10,45,8,0.0652,1673570350,83875,3e+05,1
140,10,45,8,0.0652,1511508930,93226,115552,1
140,10,45,8,0.0652,395064476,82993,213088,1
140,10,45,8,0.0652,1177142122,86793,3e+05,1
140,10,45,8,0.0652,976064959,91115,3e+05,1
140,10,45,8,0.0652,926352561,88347,3e+05,1
140,10,45,8,0.0652,1590962420,82998,98810,1
141,16,53,17,0.061,1590962420,98813,98810,0
142,23,72,19,0.026,1590962420,98834,98810,0
143,22,58,15,0.0979,1590962420,98814,98810,0
144,9,69,17,0.0676,1590962420,98832,98810,0
145,24,59,17,0.1398,1590962420,98819,98810,0
146,22,47,26,0.0813,1590962420,98867,98810,0
147,5,73,5,0.0448,1511508930,100675,100663,0
147,5,73,5,0.0448,1590962420,97887,98810,1
148,16,62,3,0.0637,1590962420,98813,98810,0
149,37,68,15,0.1581,1590962420,98853,98810,0
150,12,58,28,0.1391,1590962420,98848,98810,0
151,14,33,10,0.0323,976964627,77537,3e+05,1
151,14,33,10,0.0323,1010701430,79986,3e+05,1
151,14,33,10,0.0323,917007886,75523,3e+05,1
151,14,33,10,0.0323,1673570350,79062,3e+05,1
151,14,33,10,0.0323,1511508930,75454,124357,1
151,14,33,10,0.0323,395064476,74839,221893,1
151,14,33,10,0.0323,2037563455,79381,3e+05,1
151,14,33,10,0.0323,1177142122,76523,3e+05,1
151,14,33,10,0.0323,976064959,76081,3e+05,1
151,14,33,10,0.0323,926352561,73766,3e+05,1
151,14,33,10,0.0323,1590962420,74193,98810,1
151,14,33,10,0.0323,1129705271,77228,3e+05,1
152,14,65,30,0.0417,1590962420,98835,98810,0
153,31,74,11,0.0552,1590962420,98818,98810,0
154,10,52,30,0.1106,1590962420,98844,98810,0
155,1,66,1,0.0668,1590962420,98810,98810,0
156,32,50,6,0.0629,1590962420,98842,98810,0
157,20,67,18,0.1598,1590962420,98857,98810,0
158,13,89,11,0.1844,1590962420,98869,98810,0
159,37,80,2,0.1296,1590962420,98834,98810,0
160,34,49,8,0.0727,1590962420,98853,98810,0
161,26,63,7,0.069,1590962420,98833,98810,0
162,37,55,9,0.0617,1590962420,98822,98810,0
163,32,47,3,0.083,1590962420,98818,98810,0
164,22,60,3,0.0954,1590962420,98819,98810,0
165,11,54,2,0.115,1511508930,106131,106106,0
165,11,54,2,0.115,1590962420,92444,98810,1
166,24,57,31,0.1883,1590962420,98885,98810,0
167,30,83,2,0.0294,1590962420,98832,98810,0
168,28,58,3,0.1498,1590962420,98840,98810,0
169,14,51,17,0.04,976964627,94513,3e+05,1
169,14,51,17,0.04,1010701430,95986,298637,1
169,14,51,17,0.04,917007886,92502,3e+05,1
169,14,51,17,0.04,1673570350,101081,3e+05,1
169,14,51,17,0.04,1511508930,97627,100517,1
169,14,51,17,0.04,395064476,94979,198053,1
169,14,51,17,0.04,1177142122,95589,3e+05,1
169,14,51,17,0.04,976064959,96191,3e+05,1
169,14,51,17,0.04,926352561,94775,3e+05,1
169,14,51,17,0.04,1590962420,98033,98810,1
170,26,60,7,0.0896,1590962420,98838,98810,0
171,29,53,1,0.1369,1590962420,98813,98810,0
172,25,55,30,0.108,1590962420,98820,98810,0
173,14,38,13,0.056,976964627,85150,3e+05,1
173,14,38,13,0.056,1010701430,85578,3e+05,1
173,14,38,13,0.056,917007886,88244,3e+05,1
173,14,38,13,0.056,1673570350,85021,3e+05,1
173,14,38,13,0.056,1511508930,88404,114354,1
173,14,38,13,0.056,395064476,88227,211890,1
173,14,38,13,0.056,1177142122,88619,3e+05,1
173,14,38,13,0.056,976064959,86326,3e+05,1
173,14,38,13,0.056,926352561,86576,3e+05,1
173,14,38,13,0.056,1590962420,84196,98810,1
174,11,41,11,0.0873,976964627,94216,3e+05,1
174,11,41,11,0.0873,1010701430,94783,3e+05,1
174,11,41,11,0.0873,917007886,91779,3e+05,1
174,11,41,11,0.0873,1673570350,88917,3e+05,1
174,11,41,11,0.0873,1511508930,90457,106208,1
174,11,41,11,0.0873,395064476,93841,203744,1
174,11,41,11,0.0873,1177142122,93192,3e+05,1
174,11,41,11,0.0873,976064959,101298,3e+05,1
174,11,41,11,0.0873,926352561,91770,3e+05,1
174,11,41,11,0.0873,1590962420,92342,98810,1
175,28,68,4,0.0657,1590962420,98820,98810,0
176,14,67,15,0.0405,1590962420,98826,98810,0
177,40,17,17,0.0863,1590962420,98842,98810,0
178,38,49,11,0.13,1590962420,98823,98810,0
179,45,57,19,0.0341,1590962420,98832,98810,0
180,28,53,9,0.1525,1590962420,98821,98810,0
181,24,87,13,0.1428,1590962420,98852,98810,0
182,24,82,4,0.1763,1590962420,98833,98810,0
183,25,66,3,0.0143,1590962420,98819,98810,0
184,17,49,25,0.0752,1590962420,98820,98810,0
185,28,56,11,0.0787,1590962420,98831,98810,0
186,8,60,9,0.1855,1590962420,98848,98810,0
187,11,62,16,0.0706,1590962420,98821,98810,0
188,16,71,29,0.0803,1590962420,98851,98810,0
189,22,61,1,0.0603,1590962420,98837,98810,0
190,22,53,1,0.1551,1590962420,98813,98810,0
191,26,45,10,0.0394,1590962420,98814,98810,0
192,28,52,12,0.0711,1590962420,98833,98810,0
193,11,37,28,0.0766,1590962420,98810,98810,0
194,8,67,3,0.0229,976964627,83508,3e+05,1
194,8,67,3,0.0229,1010701430,67340,3e+05,1
194,8,67,3,0.0229,917007886,78448,3e+05,1
194,8,67,3,0.0229,1673570350,73859,3e+05,1
194,8,67,3,0.0229,1511508930,65453,132870,1
194,8,67,3,0.0229,395064476,72136,230406,1
194,8,67,3,0.0229,2037563455,80870,3e+05,1
194,8,67,3,0.0229,1177142122,87108,3e+05,1
194,8,67,3,0.0229,976064959,66866,3e+05,1
194,8,67,3,0.0229,926352561,76442,3e+05,1
194,8,67,3,0.0229,1590962420,65680,98810,1
194,8,67,3,0.0229,1129705271,78662,3e+05,1
195,15,34,15,0.0242,976964627,81153,3e+05,1
195,15,34,15,0.0242,1010701430,82400,3e+05,1
195,15,34,15,0.0242,917007886,83174,3e+05,1
195,15,34,15,0.0242,1673570350,78995,3e+05,1
195,15,34,15,0.0242,1511508930,85531,118400,1
195,15,34,15,0.0242,395064476,79851,215936,1
195,15,34,15,0.0242,1177142122,79360,3e+05,1
195,15,34,15,0.0242,976064959,77628,3e+05,1
195,15,34,15,0.0242,926352561,82736,3e+05,1
195,15,34,15,0.0242,1590962420,80150,98810,1
196,28,45,11,0.0499,1590962420,98845,98810,0
197,7,54,24,0.0239,976964627,92464,3e+05,1
197,7,54,24,0.0239,1010701430,100847,3e+05,1
197,7,54,24,0.0239,917007886,91896,3e+05,1
197,7,54,24,0.0239,1673570350,95419,3e+05,1
197,7,54,24,0.0239,1511508930,91385,106429,1
197,7,54,24,0.0239,395064476,89954,203965,1
197,7,54,24,0.0239,1177142122,97777,3e+05,1
197,7,54,24,0.0239,976064959,96686,3e+05,1
197,7,54,24,0.0239,926352561,97848,3e+05,1
197,7,54,24,0.0239,1590962420,92121,98810,1
198,30,97,25,0.0195,1590962420,98811,98810,0
199,12,61,22,0.0612,1590962420,98861,98810,0
200,7,56,28,0.0534,1590962420,98814,98810,0
201,36,37,23,0.0553,1590962420,98859,98810,0
202,3,84,1,0.0639,1590962420,98815,98810,0
203,31,71,21,0.048,1590962420,98841,98810,0
204,16,51,17,0.1134,1590962420,98842,98810,0
205,31,42,21,0.0679,1590962420,98864,98810,0
206,8,55,12,0.1666,1590962420,98827,98810,0
207,11,79,38,0.0831,1590962420,98824,98810,0
208,21,52,16,0.0293,1590962420,98825,98810,0
209,8,89,1,0.1837,1590962420,98830,98810,0
210,6,68,7,0.079,1590962420,98811,98810,0
211,28,59,28,0.2062,1590962420,98864,98810,0
212,11,60,7,0.1061,1590962420,98830,98810,0
213,5,41,2,0.0576,1590962420,98813,98810,0
214,11,59,3,0.1535,1590962420,98826,98810,0
215,24,89,10,0.0555,1590962420,98871,98810,0
216,17,35,8,0.0829,976964627,87477,3e+05,1
216,17,35,8,0.0829,1010701430,86395,3e+05,1
216,17,35,8,0.0829,917007886,84927,3e+05,1
216,17,35,8,0.0829,1673570350,89959,3e+05,1
216,17,35,8,0.0829,1511508930,87136,115669,1
216,17,35,8,0.0829,395064476,88486,213205,1
216,17,35,8,0.0829,1177142122,94750,3e+05,1
216,17,35,8,0.0829,976064959,88535,3e+05,1
216,17,35,8,0.0829,926352561,87249,3e+05,1
216,17,35,8,0.0829,1590962420,82881,98810,1
217,33,65,10,0.0436,1590962420,98833,98810,0
218,47,74,1,0.0643,1590962420,98848,98810,0
219,7,31,16,0.1744,1590962420,98839,98810,0
220,7,77,17,0.1669,1590962420,98844,98810,0
221,9,50,12,0.0492,1511508930,108166,108157,0
221,9,50,12,0.0492,1590962420,90393,98810,1
222,49,71,29,0.0155,1590962420,98853,98810,0
223,31,62,9,0.0929,1590962420,98859,98810,0
224,19,94,11,0.1675,1590962420,98836,98810,0
225,40,34,5,0.0745,1590962420,98833,98810,0
226,24,78,13,0.1198,1590962420,98842,98810,0
227,15,65,2,0.028,976964627,84390,3e+05,1
227,15,65,2,0.028,1010701430,89647,3e+05,1
227,15,65,2,0.028,917007886,83331,3e+05,1
227,15,65,2,0.028,1673570350,88226,3e+05,1
227,15,65,2,0.028,1511508930,82416,116783,1
227,15,65,2,0.028,395064476,97265,214319,1
227,15,65,2,0.028,1177142122,87711,3e+05,1
227,15,65,2,0.028,976064959,82164,3e+05,1
227,15,65,2,0.028,926352561,85195,3e+05,1
227,15,65,2,0.028,1590962420,81767,98810,1
228,35,58,19,0.1959,1590962420,98871,98810,0
229,40,79,30,0.1626,1590962420,98877,98810,0
230,45,54,11,0.0938,1590962420,98853,98810,0
231,28,50,10,0.0857,1590962420,98846,98810,0
232,8,31,1,0.0704,976964627,97249,3e+05,1
232,8,31,1,0.0704,1010701430,80632,3e+05,1
232,8,31,1,0.0704,917007886,86935,3e+05,1
232,8,31,1,0.0704,1673570350,89952,3e+05,1
232,8,31,1,0.0704,1511508930,93825,115899,1
232,8,31,1,0.0704,395064476,82240,213435,1
232,8,31,1,0.0704,1177142122,100894,3e+05,1
232,8,31,1,0.0704,976064959,80946,3e+05,1
232,8,31,1,0.0704,926352561,93980,3e+05,1
232,8,31,1,0.0704,1590962420,82651,98810,1
233,23,64,2,0.1015,1590962420,98835,98810,0
234,44,77,3,0.0514,1590962420,98824,98810,0
235,17,45,16,0.1113,1590962420,98829,98810,0
236,21,42,8,0.14,1590962420,98843,98810,0
237,7,67,16,0.0167,976964627,83490,3e+05,1
237,7,67,16,0.0167,1010701430,83241,3e+05,1
237,7,67,16,0.0167,917007886,76798,3e+05,1
237,7,67,16,0.0167,1673570350,93579,3e+05,1
237,7,67,16,0.0167,1511508930,81608,120389,1
237,7,67,16,0.0167,395064476,76608,217925,1
237,7,67,16,0.0167,2037563455,74854,3e+05,1
237,7,67,16,0.0167,1177142122,76592,3e+05,1
237,7,67,16,0.0167,976064959,80006,3e+05,1
237,7,67,16,0.0167,926352561,76587,3e+05,1
237,7,67,16,0.0167,1590962420,78161,98810,1
237,7,67,16,0.0167,1129705271,75670,3e+05,1
238,8,83,1,0.0102,976964627,88426,3e+05,1
238,8,83,1,0.0102,1010701430,100538,3e+05,1
238,8,83,1,0.0102,917007886,87776,3e+05,1
238,8,83,1,0.0102,1673570350,97423,3e+05,1
238,8,83,1,0.0102,1511508930,90270,119173,1
238,8,83,1,0.0102,395064476,92499,216709,1
238,8,83,1,0.0102,1177142122,86227,3e+05,1
238,8,83,1,0.0102,976064959,84779,3e+05,1
238,8,83,1,0.0102,926352561,88788,3e+05,1
238,8,83,1,0.0102,1590962420,79377,98810,1
239,25,57,7,0.0258,976964627,99803,3e+05,1
239,25,57,7,0.0258,1010701430,97743,3e+05,1
239,25,57,7,0.0258,917007886,98535,3e+05,1
239,25,57,7,0.0258,1673570350,91765,3e+05,1
239,25,57,7,0.0258,1511508930,92139,105108,1
239,25,57,7,0.0258,395064476,98185,202644,1
239,25,57,7,0.0258,1177142122,97001,3e+05,1
239,25,57,7,0.0258,976064959,92870,3e+05,1
239,25,57,7,0.0258,926352561,93521,3e+05,1
239,25,57,7,0.0258,1590962420,93442,98810,1
240,17,71,11,0.0257,1590962420,98842,98810,0
241,8,86,3,0.1453,1590962420,98816,98810,0
242,1,20,21,0.1016,1590962420,98815,98810,0
243,32,45,19,0.012,1590962420,98818,98810,0
244,24,60,9,0.0147,976964627,95400,3e+05,1
244,24,60,9,0.0147,1010701430,99716,3e+05,1
244,24,60,9,0.0147,917007886,93757,3e+05,1
244,24,60,9,0.0147,1673570350,96758,3e+05,1
244,24,60,9,0.0147,1511508930,91504,104481,1
244,24,60,9,0.0147,395064476,96877,202017,1
244,24,60,9,0.0147,1177142122,94882,3e+05,1
244,24,60,9,0.0147,976064959,99190,3e+05,1
244,24,60,9,0.0147,926352561,97823,3e+05,1
244,24,60,9,0.0147,1590962420,94069,98810,1
245,47,55,11,0.024,1590962420,98854,98810,0
246,11,73,22,0.1093,1590962420,98874,98810,0
247,24,57,12,0.1335,1590962420,98810,98810,0
248,45,43,6,0.0971,1590962420,98859,98810,0
249,22,66,3,0.0603,1129705271,77949,77946,0
250,18,66,2,0.0465,1129705271,77964,77946,0
251,19,63,1,0.0383,1129705271,77950,77946,0
252,19,65,5,0.062,1129705271,77968,77946,0
253,8,63,3,0.0457,1129705271,77958,77946,0
254,19,54,7,0.0204,1129705271,77956,77946,0
255,18,34,2,0.0191,1129705271,77955,77946,0
256,9,62,3,0.0487,1129705271,77956,77946,0
257,26,65,2,0.0362,1129705271,77956,77946,0
258,5,61,1,0.0221,1129705271,77951,77946,0
259,16,28,13,0.04,1129705271,77955,77946,0
260,15,77,7,0.0207,1129705271,77948,77946,0
261,16,73,11,0.0375,1129705271,77950,77946,0
262,4,64,4,0.0195,1129705271,77947,77946,0
263,13,70,1,0.025,1129705271,77955,77946,0
264,10,69,3,0.0395,1129705271,77957,77946,0
265,16,33,11,0.0429,1129705271,77962,77946,0
266,4,68,23,0.0232,1129705271,77953,77946,0
267,7,64,18,0.0329,1129705271,77966,77946,0
268,17,63,8,0.043,1129705271,77960,77946,0
269,23,55,3,0.0503,1129705271,77976,77946,0
270,15,35,7,0.0529,1129705271,77967,77946,0
271,10,76,3,0.063,1129705271,77956,77946,0
272,24,59,7,0.0901,1129705271,77960,77946,0
273,8,67,1,0.0187,1129705271,77946,77946,0
274,17,62,2,0.0422,1129705271,77952,77946,0
275,6,68,13,0.0339,1129705271,77960,77946,0
276,24,53,3,0.063,1129705271,77955,77946,0
277,4,59,9,0.0335,1129705271,77957,77946,0
278,16,74,4,0.0656,1129705271,77949,77946,0
279,21,24,11,0.0343,1129705271,77962,77946,0
280,17,55,9,0.0548,1129705271,77947,77946,0
281,23,58,4,0.0364,1129705271,77967,77946,0
282,4,65,17,0.0323,1129705271,77953,77946,0
283,5,29,6,0.0129,1129705271,77948,77946,0
284,3,66,2,0.0509,1129705271,77951,77946,0
285,20,66,4,0.0504,1129705271,77947,77946,0
286,21,59,4,0.0391,1129705271,77971,77946,0
287,19,58,8,0.0185,1129705271,77964,77946,0
288,24,58,5,0.0723,1129705271,77960,77946,0
289,10,63,9,0.0411,1129705271,77967,77946,0
290,19,56,11,0.0467,1129705271,77947,77946,0
291,22,60,2,0.077,1129705271,77946,77946,0
292,1,67,4,0.0295,1129705271,77953,77946,0
293,24,60,7,0.0597,1129705271,77964,77946,0
294,7,64,5,0.0256,976964627,74777,3e+05,1
294,7,64,5,0.0256,1010701430,66152,3e+05,1
294,7,64,5,0.0256,917007886,70135,3e+05,1
294,7,64,5,0.0256,1673570350,69026,250533,1
294,7,64,5,0.0256,1511508930,70247,164212,1
294,7,64,5,0.0256,395064476,78140,3e+05,1
294,7,64,5,0.0256,2037563455,67292,3e+05,1
294,7,64,5,0.0256,1177142122,73648,3e+05,1
294,7,64,5,0.0256,976064959,72960,85681,1
294,7,64,5,0.0256,926352561,69214,3e+05,1
294,7,64,5,0.0256,1590962420,77729,3e+05,1
294,7,64,5,0.0256,1129705271,68812,77946,1
295,26,56,2,0.0673,1129705271,77979,77946,0
296,20,62,2,0.0302,1129705271,77960,77946,0
297,19,57,4,0.0373,1129705271,77947,77946,0
298,13,27,9,0.0321,976964627,80230,3e+05,1
298,13,27,9,0.0321,1673570350,74470,248104,1
298,13,27,9,0.0321,1511508930,77177,161783,1
298,13,27,9,0.0321,395064476,70953,3e+05,1
298,13,27,9,0.0321,2037563455,73647,3e+05,1
298,13,27,9,0.0321,1177142122,69891,3e+05,1
298,13,27,9,0.0321,976064959,68673,83252,1
298,13,27,9,0.0321,926352561,69997,3e+05,1
298,13,27,9,0.0321,1590962420,73906,3e+05,1
298,13,27,9,0.0321,1129705271,71241,77946,1
299,11,57,2,0.0467,1129705271,77955,77946,0
300,19,61,1,0.069,1129705271,77967,77946,0
301,7,63,1,0.0312,976064959,76729,76727,0
301,7,63,1,0.0312,1129705271,77766,77946,1
302,5,67,29,0.0273,1129705271,77957,77946,0
303,23,63,6,0.0219,1129705271,77948,77946,0
304,19,65,11,0.0434,1129705271,77977,77946,0
305,7,68,2,0.0533,1129705271,77959,77946,0
306,6,72,15,0.0162,1129705271,77966,77946,0
307,6,70,14,0.0327,1129705271,77971,77946,0
308,5,59,14,0.0359,1129705271,77967,77946,0
309,25,62,3,0.0776,1129705271,77973,77946,0
310,19,30,8,0.0153,1129705271,77959,77946,0
311,20,64,2,0.0564,1129705271,77963,77946,0
312,15,34,22,0.047,1129705271,77975,77946,0
313,1,66,16,0.0136,1129705271,77946,77946,0
314,5,68,17,0.0543,1129705271,77980,77946,0
315,9,71,3,0.0234,1129705271,77963,77946,0
316,5,68,13,0.0147,1673570350,80112,241620,1
