configuration_id,LL_dynamic_01_a,LL_dynamic_01_b,seed,time,bound,solved
1,1.6535,0.6944,914123138,258424,250000,0
2,1.9803,0.6383,914123138,259059,250000,0
3,2.4651,0.7252,914123138,258020,250000,0
4,2.1402,0.7089,914123138,251207,250000,0
5,1.9255,0.7165,914123138,251011,250000,0
6,1.763,0.5956,914123138,254923,250000,0
7,2.3083,0.4843,914123138,258846,250000,0
8,2.0571,0.4725,914123138,225971,250000,1
9,2.2182,0.6897,914123138,256222,250000,0
10,2.3809,0.7706,914123138,250957,250000,0
11,2.4739,0.576,914123138,253470,250000,0
12,1.6466,0.6618,914123138,259287,250000,0
13,1.6948,0.9687,914123138,255102,250000,0
14,2.3172,0.9151,914123138,259177,250000,0
15,2.3595,0.6499,914123138,259081,250000,0
16,1.5091,0.9391,914123138,252287,250000,0
17,1.0596,0.7319,914123138,42472,250000,1
18,1.1155,0.4789,914123138,43765,250000,1
19,2.0761,0.982,914123138,252050,250000,0
20,1.554,0.5548,914123138,131560,250000,1
21,1.2991,0.6035,914123138,61546,250000,1
22,1.8653,0.7673,914123138,259019,250000,0
23,1.82,0.618,914123138,256616,250000,0
24,1.8802,0.5676,914123138,256983,250000,0
25,1.0233,0.9725,914123138,66100,250000,1
26,1.4348,0.645,914123138,196323,250000,1
27,1.1606,0.495,914123138,40933,250000,1
28,1.1282,0.4042,914123138,46318,250000,1
29,2.1506,0.512,914123138,258823,250000,0
30,2.2524,0.6598,914123138,256451,250000,0
31,1.2187,0.834,914123138,251956,250000,0
32,2.1034,0.6537,914123138,254753,250000,0
33,1.2559,0.5751,914123138,70022,250000,1
34,1.7396,0.8872,914123138,257476,250000,0
35,2.3488,0.544,914123138,255213,250000,0
36,1.5381,0.5769,914123138,103416,250000,1
37,2.2889,0.5926,914123138,251318,250000,0
38,2.2006,0.9731,914123138,258683,250000,0
39,1.8983,0.8553,914123138,256937,250000,0
40,1.7929,0.6133,914123138,251668,250000,0
41,1.1541,0.4922,914123138,41620,250000,1
42,1.9832,0.8614,914123138,251027,250000,0
43,1.7145,0.5735,914123138,204492,250000,1
44,1.8351,0.7651,914123138,258198,250000,0
45,1.4616,0.8675,914123138,253460,250000,0
46,1.1608,0.5502,914123138,46632,250000,1
47,1.9576,0.6353,914123138,257720,250000,0
48,1.0994,0.7582,914123138,41374,250000,1
49,2.4604,0.7141,914123138,255034,250000,0
50,1.0177,0.4906,914123138,54902,250000,1
51,1.7495,0.7132,914123138,252058,250000,0
52,2.0164,0.6683,914123138,258019,250000,0
53,2.2835,0.8947,914123138,255306,250000,0
54,2.3861,0.6994,914123138,253196,250000,0
55,2.2167,0.4409,914123138,253644,250000,0
56,1.8624,0.5888,914123138,259146,250000,0
57,1.5876,0.9752,914123138,254445,250000,0
58,1.4934,0.5429,914123138,62546,250000,1
59,1.3693,0.8257,914123138,253770,250000,0
60,1.4322,0.9674,914123138,255607,250000,0
61,1.5903,0.6467,914123138,255831,250000,0
62,2.3238,0.8906,914123138,256556,250000,0
63,2.3653,0.5074,914123138,251801,250000,0
64,1.0146,0.4718,914123138,57358,250000,1
65,1.2258,0.7534,914123138,63772,250000,1
66,1.286,0.4544,914123138,46107,250000,1
67,1.5473,0.4561,914123138,59100,250000,1
68,1.7593,0.8062,914123138,251486,250000,0
69,1.1685,0.6897,914123138,43493,250000,1
70,1.0444,0.7773,914123138,41142,250000,1
71,2.2665,0.8088,914123138,259189,250000,0
72,2.427,0.8868,914123138,253089,250000,0
73,1.9949,0.5279,914123138,251670,250000,0
74,1.6066,0.5104,914123138,86500,250000,1
75,2.4886,0.6196,914123138,254378,250000,0
76,1.487,0.7844,914123138,256379,250000,0
77,1.5046,0.7458,914123138,252250,250000,0
78,1.9782,0.5244,914123138,258674,250000,0
79,1.9819,0.5257,914123138,253039,250000,0
80,1.8776,0.6217,914123138,253821,250000,0
81,1.9692,0.8253,914123138,258605,250000,0
82,1.853,0.7553,914123138,257131,250000,0
83,1.3479,0.9138,914123138,258601,250000,0
84,1.1175,0.619,914123138,40444,250000,1
84,1.1175,0.619,123368905,38868,250000,1
84,1.1175,0.619,1487355723,40966,250000,1
84,1.1175,0.619,1157073988,40918,250000,1
84,1.1175,0.619,270422674,42520,250000,1
84,1.1175,0.619,673218025,38110,250000,1
84,1.1175,0.619,607386998,42796,250000,1
84,1.1175,0.619,684311997,41177,250000,1
84,1.1175,0.619,2112837894,41608,250000,1
84,1.1175,0.619,230499717,44290,250000,1
84,1.1175,0.619,596850252,40733,250000,1
84,1.1175,0.619,363287186,40148,250000,1
84,1.1175,0.619,1047610377,42716,250000,1
85,2.1312,0.6202,914123138,257487,250000,0
86,1.7146,0.8064,914123138,255417,250000,0
87,1.8244,0.7101,914123138,258458,250000,0
88,1.9344,0.4624,914123138,121795,250000,1
89,2.179,0.6541,914123138,256356,250000,0
90,1.2885,0.7477,914123138,99568,250000,1
91,1.8147,0.7307,914123138,258542,250000,0
92,1.9649,0.8517,914123138,256548,250000,0
93,1.8152,0.7333,914123138,252030,250000,0
94,2.1768,0.6905,914123138,258210,250000,0
95,2.488,0.7085,914123138,256179,250000,0
96,1.9236,0.402,914123138,136288,250000,1
97,1.9299,0.5469,914123138,258503,250000,0
98,2.1487,0.8147,914123138,259121,250000,0
99,1.0895,0.4165,914123138,45245,250000,1
100,1.4257,0.4176,914123138,55914,250000,1
101,1.5145,0.7686,914123138,259592,250000,0
102,1.7705,0.858,914123138,253099,250000,0
103,2.1865,0.8835,914123138,256367,250000,0
104,2.0345,0.7611,914123138,256244,250000,0
105,1.1029,0.6432,914123138,40145,250000,1
105,1.1029,0.6432,123368905,42061,250000,1
105,1.1029,0.6432,1487355723,44438,250000,1
105,1.1029,0.6432,1157073988,42281,250000,1
105,1.1029,0.6432,270422674,43578,250000,1
105,1.1029,0.6432,673218025,40333,250000,1
105,1.1029,0.6432,607386998,41373,250000,1
105,1.1029,0.6432,684311997,43112,250000,1
105,1.1029,0.6432,2112837894,43780,250000,1
105,1.1029,0.6432,230499717,37910,250000,1
105,1.1029,0.6432,596850252,40280,250000,1
105,1.1029,0.6432,363287186,43802,250000,1
105,1.1029,0.6432,1047610377,40998,250000,1
106,2.165,0.9751,914123138,256783,250000,0
107,1.9507,0.4589,914123138,114650,250000,1
108,2.2233,0.97,914123138,250225,250000,0
109,1.9678,0.989,914123138,255174,250000,0
110,2.1259,0.5644,914123138,259326,250000,0
111,2.4133,0.4844,914123138,259047,250000,0
112,1.7688,0.4841,914123138,94830,250000,1
113,1.5311,0.8082,914123138,257929,250000,0
114,1.3448,0.8213,914123138,254485,250000,0
115,1.8749,0.66,914123138,257067,250000,0
116,1.1,0.4059,914123138,43694,250000,1
117,1.6164,0.712,914123138,255792,250000,0
118,1.7133,0.9319,914123138,256388,250000,0
119,1.574,0.7844,914123138,256117,250000,0
120,1.503,0.6988,914123138,259181,250000,0
121,1.4033,0.7663,914123138,259410,250000,0
122,1.3455,0.6949,914123138,133441,250000,1
123,1.3176,0.7734,914123138,251543,250000,0
124,2.2694,0.5223,914123138,253291,250000,0
125,1.6146,0.6093,914123138,251369,250000,0
126,2.3766,0.7881,914123138,255087,250000,0
127,2.21,0.6992,914123138,258439,250000,0
128,1.1702,0.7784,914123138,53220,250000,1
129,1.8296,0.7979,914123138,257684,250000,0
130,1.6564,0.4537,914123138,66346,250000,1
131,2.1021,0.4243,914123138,130137,250000,1
132,1.4671,0.8329,914123138,253171,250000,0
133,1.2164,0.9537,914123138,257377,250000,0
134,1.1106,0.5434,914123138,42979,250000,1
135,1.7192,0.8361,914123138,252177,250000,0
136,2.3011,0.6921,914123138,250070,250000,0
137,2.3148,0.4433,914123138,254433,250000,0
138,1.3636,0.7687,914123138,251304,250000,0
139,1.4368,0.6158,914123138,72687,250000,1
140,1.4146,0.974,914123138,251107,250000,0
141,1.3698,0.8488,914123138,250431,250000,0
142,2.264,0.7615,914123138,258365,250000,0
143,1.5007,0.5065,914123138,58045,250000,1
144,1.1116,0.8253,914123138,50694,250000,1
145,2.1713,0.7946,914123138,256907,250000,0
146,1.7455,0.6081,914123138,258220,250000,0
147,1.5557,0.5568,914123138,116443,250000,1
148,2.4729,0.4561,914123138,250119,250000,0
149,1.8469,0.8331,914123138,258941,250000,0
150,2.1589,0.7911,914123138,254630,250000,0
151,2.088,0.9115,914123138,252979,250000,0
152,1.0693,0.6144,596850252,40532,40507,0
153,1.0796,0.6215,596850252,40544,40507,0
154,1.0956,0.6289,596850252,40518,40507,0
155,1.1095,0.5989,596850252,40684,40507,0
156,1.0703,0.6372,596850252,40522,40507,0
157,1.1707,0.6275,596850252,40581,40507,0
158,1.1678,0.6282,596850252,40603,40507,0
159,1.1197,0.6239,596850252,40567,40507,0
160,1.1134,0.6302,596850252,40554,40507,0
161,1.0349,0.6382,596850252,40517,40507,0
162,1.1015,0.6333,596850252,40565,40507,0
163,1.0617,0.6123,596850252,40532,40507,0
164,1.1325,0.6325,596850252,40576,40507,0
165,1.069,0.6153,596850252,40554,40507,0
