configuration_id,LL_static_lambda1,LL_static_lambda2,LL_static_lda,LL_static_crossOverBias,seed,time,bound,solved
114,18,75,12,0.0234,926352561,121266,230688,1
114,18,75,12,0.0234,1590962420,116538,124708,1
115,42,66,36,0.0423,1590962420,124792,124708,0
116,15,62,14,0.0855,1590962420,124729,124708,0
117,36,71,6,0.0812,1590962420,124743,124708,0
118,36,59,4,0.0851,1590962420,124754,124708,0
119,2,72,5,0.1294,1590962420,124710,124708,0
120,8,77,4,0.0571,1590962420,124711,124708,0
121,10,58,12,0.0501,976964627,124292,166170,1
121,10,58,12,0.0501,1010701430,115175,141610,1
121,10,58,12,0.0501,917007886,118089,178876,1
121,10,58,12,0.0501,1673570350,122083,200485,1
121,10,58,12,0.0501,1511508930,119985,136082,1
121,10,58,12,0.0501,395064476,124313,132212,1
121,10,58,12,0.0501,1177142122,116991,225500,1
121,10,58,12,0.0501,976064959,123743,193578,1
121,10,58,12,0.0501,926352561,120879,224541,1
121,10,58,12,0.0501,1590962420,116354,124708,1
122,4,83,16,0.0998,1590962420,124778,124708,0
123,52,77,14,0.1009,1590962420,124726,124708,0
124,26,55,28,0.1234,1590962420,124721,124708,0
125,26,46,8,0.0823,1590962420,124748,124708,0
126,17,66,1,0.1208,1590962420,124726,124708,0
127,4,92,2,0.0595,1590962420,124708,124708,0
128,17,71,15,0.0648,1590962420,124749,124708,0
129,34,60,16,0.0641,1590962420,124744,124708,0
130,26,38,6,0.1039,1590962420,124741,124708,0
131,10,76,21,0.0568,1590962420,124720,124708,0
132,19,76,17,0.1255,1590962420,124745,124708,0
133,38,73,5,0.0583,1590962420,124756,124708,0
134,50,57,10,0.231,1590962420,124799,124708,0
135,6,58,20,0.0275,976964627,115624,293848,1
135,6,58,20,0.0275,1010701430,131162,154613,1
135,6,58,20,0.0275,917007886,118006,3e+05,1
135,6,58,20,0.0275,1673570350,126512,3e+05,1
135,6,58,20,0.0275,1511508930,116960,139163,1
135,6,58,20,0.0275,395064476,119868,142804,1
135,6,58,20,0.0275,1177142122,128483,3e+05,1
135,6,58,20,0.0275,976064959,117086,3e+05,1
135,6,58,20,0.0275,926352561,120436,3e+05,1
135,6,58,20,0.0275,1590962420,113273,124708,1
136,17,58,10,0.0546,1590962420,124724,124708,0
137,35,32,34,0.0221,1590962420,124726,124708,0
138,13,73,11,0.0767,1590962420,124726,124708,0
139,34,74,14,0.0806,1590962420,124736,124708,0
140,10,45,8,0.0652,976964627,108089,3e+05,1
140,10,45,8,0.0652,1010701430,105491,3e+05,1
140,10,45,8,0.0652,917007886,119347,3e+05,1
140,10,45,8,0.0652,1673570350,102017,3e+05,1
140,10,45,8,0.0652,1511508930,104786,143886,1
140,10,45,8,0.0652,395064476,111556,261884,1
140,10,45,8,0.0652,1177142122,110153,3e+05,1
140,10,45,8,0.0652,976064959,110038,3e+05,1
140,10,45,8,0.0652,926352561,102993,3e+05,1
140,10,45,8,0.0652,1590962420,108550,124708,1
141,16,53,17,0.061,1590962420,124746,124708,0
142,23,72,19,0.026,1590962420,124744,124708,0
143,22,58,15,0.0979,1590962420,124717,124708,0
144,9,69,17,0.0676,1590962420,124733,124708,0
145,24,59,17,0.1398,1590962420,124745,124708,0
146,22,47,26,0.0813,1590962420,124763,124708,0
147,5,73,5,0.0448,1010701430,137811,3e+05,1
147,5,73,5,0.0448,1511508930,123373,142929,1
147,5,73,5,0.0448,395064476,125994,260927,1
147,5,73,5,0.0448,1590962420,109507,124708,1
148,16,62,3,0.0637,1511508930,117841,134994,1
148,16,62,3,0.0637,395064476,140531,252992,1
148,16,62,3,0.0637,1590962420,117442,124708,1
149,37,68,15,0.1581,1590962420,124794,124708,0
150,12,58,28,0.1391,1590962420,124760,124708,0
151,14,33,10,0.0323,976964627,94979,3e+05,1
151,14,33,10,0.0323,1010701430,97301,3e+05,1
151,14,33,10,0.0323,917007886,95869,3e+05,1
151,14,33,10,0.0323,1673570350,99241,3e+05,1
151,14,33,10,0.0323,1511508930,95073,151303,1
151,14,33,10,0.0323,395064476,92114,269301,1
151,14,33,10,0.0323,2037563455,91317,3e+05,1
151,14,33,10,0.0323,1177142122,93213,3e+05,1
151,14,33,10,0.0323,976064959,93785,3e+05,1
151,14,33,10,0.0323,926352561,97905,3e+05,1
151,14,33,10,0.0323,1590962420,101133,124708,1
151,14,33,10,0.0323,1129705271,104856,3e+05,1
152,14,65,30,0.0417,1590962420,124744,124708,0
153,31,74,11,0.0552,1590962420,124773,124708,0
154,10,52,30,0.1106,1590962420,124727,124708,0
155,1,66,1,0.0668,1590962420,124709,124708,0
156,32,50,6,0.0629,1590962420,124710,124708,0
157,20,67,18,0.1598,1590962420,124765,124708,0
158,13,89,11,0.1844,1590962420,124785,124708,0
159,37,80,2,0.1296,1590962420,124741,124708,0
160,34,49,8,0.0727,1590962420,124742,124708,0
161,26,63,7,0.069,1590962420,124708,124708,0
162,37,55,9,0.0617,1590962420,124727,124708,0
163,32,47,3,0.083,1590962420,124746,124708,0
164,22,60,3,0.0954,1590962420,124712,124708,0
165,11,54,2,0.115,1590962420,124718,124708,0
166,24,57,31,0.1883,1590962420,124723,124708,0
167,30,83,2,0.0294,1590962420,124722,124708,0
168,28,58,3,0.1498,1590962420,124758,124708,0
169,14,51,17,0.04,976964627,123800,3e+05,1
169,14,51,17,0.04,1010701430,119726,3e+05,1
169,14,51,17,0.04,917007886,121724,3e+05,1
169,14,51,17,0.04,1673570350,117721,3e+05,1
169,14,51,17,0.04,1511508930,121868,130538,1
169,14,51,17,0.04,395064476,116811,248536,1
169,14,51,17,0.04,1177142122,123084,3e+05,1
169,14,51,17,0.04,976064959,118295,3e+05,1
169,14,51,17,0.04,926352561,118250,3e+05,1
169,14,51,17,0.04,1590962420,121898,124708,1
170,26,60,7,0.0896,1590962420,124722,124708,0
171,29,53,1,0.1369,1590962420,124721,124708,0
172,25,55,30,0.108,1590962420,124765,124708,0
173,14,38,13,0.056,976964627,112292,3e+05,1
173,14,38,13,0.056,1010701430,114675,3e+05,1
173,14,38,13,0.056,917007886,107405,3e+05,1
173,14,38,13,0.056,1673570350,110050,3e+05,1
173,14,38,13,0.056,1511508930,108066,142670,1
173,14,38,13,0.056,395064476,108734,260668,1
173,14,38,13,0.056,1177142122,108253,3e+05,1
173,14,38,13,0.056,976064959,112458,3e+05,1
173,14,38,13,0.056,926352561,109677,3e+05,1
173,14,38,13,0.056,1590962420,109766,124708,1
174,11,41,11,0.0873,976964627,117773,3e+05,1
174,11,41,11,0.0873,1010701430,121149,3e+05,1
174,11,41,11,0.0873,917007886,132187,3e+05,1
174,11,41,11,0.0873,1673570350,119582,3e+05,1
174,11,41,11,0.0873,1511508930,120120,129300,1
174,11,41,11,0.0873,395064476,115639,247298,1
174,11,41,11,0.0873,1177142122,119697,3e+05,1
174,11,41,11,0.0873,976064959,119452,3e+05,1
174,11,41,11,0.0873,926352561,118849,3e+05,1
174,11,41,11,0.0873,1590962420,123136,124708,1
175,28,68,4,0.0657,1590962420,124733,124708,0
176,14,67,15,0.0405,1590962420,124740,124708,0
177,40,17,17,0.0863,1590962420,124721,124708,0
178,38,49,11,0.13,1590962420,124748,124708,0
179,45,57,19,0.0341,1590962420,124760,124708,0
180,28,53,9,0.1525,1590962420,124715,124708,0
181,24,87,13,0.1428,1590962420,124714,124708,0
182,24,82,4,0.1763,1590962420,124741,124708,0
183,25,66,3,0.0143,1590962420,124719,124708,0
184,17,49,25,0.0752,1590962420,124724,124708,0
185,28,56,11,0.0787,1590962420,124727,124708,0
186,8,60,9,0.1855,1590962420,124710,124708,0
187,11,62,16,0.0706,1590962420,124709,124708,0
188,16,71,29,0.0803,1590962420,124777,124708,0
189,22,61,1,0.0603,1590962420,124728,124708,0
190,22,53,1,0.1551,1590962420,124713,124708,0
191,26,45,10,0.0394,1511508930,122725,128406,1
191,26,45,10,0.0394,395064476,131708,246404,1
191,26,45,10,0.0394,1590962420,124030,124708,1
192,28,52,12,0.0711,1590962420,124745,124708,0
193,11,37,28,0.0766,1590962420,124712,124708,0
194,8,67,3,0.0229,976964627,89625,3e+05,1
194,8,67,3,0.0229,1010701430,101585,3e+05,1
194,8,67,3,0.0229,917007886,86514,3e+05,1
194,8,67,3,0.0229,1673570350,96436,3e+05,1
194,8,67,3,0.0229,1511508930,83914,157367,1
194,8,67,3,0.0229,395064476,105954,275365,1
194,8,67,3,0.0229,2037563455,90807,3e+05,1
194,8,67,3,0.0229,1177142122,101035,3e+05,1
194,8,67,3,0.0229,976064959,87300,3e+05,1
194,8,67,3,0.0229,926352561,99074,3e+05,1
194,8,67,3,0.0229,1590962420,95069,124708,1
194,8,67,3,0.0229,1129705271,92217,3e+05,1
195,15,34,15,0.0242,976964627,104242,3e+05,1
195,15,34,15,0.0242,1010701430,101436,3e+05,1
195,15,34,15,0.0242,917007886,101060,3e+05,1
195,15,34,15,0.0242,1673570350,105579,3e+05,1
195,15,34,15,0.0242,1511508930,99401,154140,1
195,15,34,15,0.0242,395064476,99043,272138,1
195,15,34,15,0.0242,1177142122,100615,3e+05,1
195,15,34,15,0.0242,976064959,101723,3e+05,1
195,15,34,15,0.0242,926352561,104029,3e+05,1
195,15,34,15,0.0242,1590962420,98296,124708,1
196,28,45,11,0.0499,1590962420,124717,124708,0
197,7,54,24,0.0239,976964627,113391,3e+05,1
197,7,54,24,0.0239,1010701430,113486,3e+05,1
197,7,54,24,0.0239,917007886,113954,3e+05,1
197,7,54,24,0.0239,1673570350,117463,3e+05,1
197,7,54,24,0.0239,1511508930,125006,140420,1
197,7,54,24,0.0239,395064476,115615,258418,1
197,7,54,24,0.0239,1177142122,112170,3e+05,1
197,7,54,24,0.0239,976064959,118742,3e+05,1
197,7,54,24,0.0239,926352561,116338,3e+05,1
197,7,54,24,0.0239,1590962420,112016,124708,1
198,30,97,25,0.0195,1590962420,124709,124708,0
199,12,61,22,0.0612,1590962420,124749,124708,0
200,7,56,28,0.0534,1590962420,124733,124708,0
201,36,37,23,0.0553,1590962420,124734,124708,0
202,3,84,1,0.0639,1590962420,124709,124708,0
203,31,71,21,0.048,1590962420,124725,124708,0
204,16,51,17,0.1134,1590962420,124739,124708,0
205,31,42,21,0.0679,1590962420,124767,124708,0
206,8,55,12,0.1666,1590962420,124743,124708,0
207,11,79,38,0.0831,1590962420,124723,124708,0
208,21,52,16,0.0293,1590962420,124738,124708,0
209,8,89,1,0.1837,1590962420,124714,124708,0
210,6,68,7,0.079,1590962420,124712,124708,0
211,28,59,28,0.2062,1590962420,124758,124708,0
212,11,60,7,0.1061,1590962420,124749,124708,0
213,5,41,2,0.0576,976964627,93693,3e+05,1
213,5,41,2,0.0576,1010701430,101419,3e+05,1
213,5,41,2,0.0576,917007886,106581,3e+05,1
213,5,41,2,0.0576,1673570350,148608,3e+05,1
213,5,41,2,0.0576,1511508930,133464,154681,1
213,5,41,2,0.0576,395064476,102073,272679,1
213,5,41,2,0.0576,2037563455,140712,3e+05,1
213,5,41,2,0.0576,1177142122,101792,3e+05,1
213,5,41,2,0.0576,976064959,106572,3e+05,1
213,5,41,2,0.0576,926352561,96326,3e+05,1
213,5,41,2,0.0576,1590962420,97755,124708,1
214,11,59,3,0.1535,1590962420,124723,124708,0
215,24,89,10,0.0555,1590962420,124751,124708,0
216,17,35,8,0.0829,976964627,115505,3e+05,1
216,17,35,8,0.0829,1010701430,112816,3e+05,1
216,17,35,8,0.0829,917007886,105691,3e+05,1
216,17,35,8,0.0829,1673570350,110481,3e+05,1
216,17,35,8,0.0829,1511508930,119642,143534,1
216,17,35,8,0.0829,395064476,112809,261532,1
216,17,35,8,0.0829,1177142122,119433,3e+05,1
216,17,35,8,0.0829,976064959,109423,3e+05,1
216,17,35,8,0.0829,926352561,116761,3e+05,1
216,17,35,8,0.0829,1590962420,108902,124708,1
217,33,65,10,0.0436,1590962420,124725,124708,0
218,47,74,1,0.0643,1590962420,124764,124708,0
219,7,31,16,0.1744,1590962420,124734,124708,0
220,7,77,17,0.1669,1590962420,124770,124708,0
221,9,50,12,0.0492,976964627,110843,3e+05,1
221,9,50,12,0.0492,1010701430,110390,3e+05,1
221,9,50,12,0.0492,917007886,107886,3e+05,1
221,9,50,12,0.0492,1673570350,113820,3e+05,1
221,9,50,12,0.0492,1511508930,110202,141719,1
221,9,50,12,0.0492,395064476,110947,259717,1
221,9,50,12,0.0492,1177142122,108734,3e+05,1
221,9,50,12,0.0492,976064959,113846,3e+05,1
221,9,50,12,0.0492,926352561,111142,3e+05,1
221,9,50,12,0.0492,1590962420,110717,124708,1
222,49,71,29,0.0155,1590962420,124762,124708,0
223,31,62,9,0.0929,1590962420,124734,124708,0
224,19,94,11,0.1675,1590962420,124752,124708,0
225,40,34,5,0.0745,1590962420,124713,124708,0
226,24,78,13,0.1198,1590962420,124723,124708,0
227,15,65,2,0.028,976964627,113619,3e+05,1
227,15,65,2,0.028,1010701430,108575,3e+05,1
227,15,65,2,0.028,917007886,123216,3e+05,1
227,15,65,2,0.028,1673570350,120067,3e+05,1
227,15,65,2,0.028,1511508930,118318,133238,1
227,15,65,2,0.028,395064476,118891,251236,1
227,15,65,2,0.028,1177142122,126722,3e+05,1
227,15,65,2,0.028,976064959,125161,3e+05,1
227,15,65,2,0.028,926352561,105260,3e+05,1
227,15,65,2,0.028,1590962420,119198,124708,1
228,35,58,19,0.1959,1590962420,124777,124708,0
229,40,79,30,0.1626,1590962420,124741,124708,0
230,45,54,11,0.0938,1590962420,124768,124708,0
231,28,50,10,0.0857,1590962420,124723,124708,0
232,8,31,1,0.0704,976964627,114682,3e+05,1
232,8,31,1,0.0704,1010701430,132094,3e+05,1
232,8,31,1,0.0704,917007886,112799,3e+05,1
232,8,31,1,0.0704,1673570350,111167,3e+05,1
232,8,31,1,0.0704,1511508930,117942,151532,1
232,8,31,1,0.0704,395064476,98689,269530,1
232,8,31,1,0.0704,1177142122,110226,3e+05,1
232,8,31,1,0.0704,976064959,135635,3e+05,1
232,8,31,1,0.0704,926352561,116535,3e+05,1
232,8,31,1,0.0704,1590962420,100904,124708,1
233,23,64,2,0.1015,1590962420,124740,124708,0
234,44,77,3,0.0514,1590962420,124743,124708,0
235,17,45,16,0.1113,1590962420,124731,124708,0
236,21,42,8,0.14,1590962420,124717,124708,0
237,7,67,16,0.0167,976964627,100264,3e+05,1
237,7,67,16,0.0167,1010701430,97103,3e+05,1
237,7,67,16,0.0167,917007886,100066,3e+05,1
237,7,67,16,0.0167,1673570350,93632,3e+05,1
237,7,67,16,0.0167,1511508930,101908,142014,1
237,7,67,16,0.0167,395064476,96959,260012,1
237,7,67,16,0.0167,2037563455,95279,3e+05,1
237,7,67,16,0.0167,1177142122,107302,3e+05,1
237,7,67,16,0.0167,976064959,99437,3e+05,1
237,7,67,16,0.0167,926352561,98011,3e+05,1
237,7,67,16,0.0167,1590962420,110422,124708,1
238,8,83,1,0.0102,1590962420,124715,124708,0
239,25,57,7,0.0258,976964627,118623,3e+05,1
239,25,57,7,0.0258,1010701430,122065,3e+05,1
239,25,57,7,0.0258,917007886,122075,3e+05,1
239,25,57,7,0.0258,1673570350,120968,3e+05,1
239,25,57,7,0.0258,1511508930,126613,133054,1
239,25,57,7,0.0258,395064476,120803,251052,1
239,25,57,7,0.0258,1177142122,114860,3e+05,1
239,25,57,7,0.0258,976064959,122921,3e+05,1
239,25,57,7,0.0258,926352561,120885,3e+05,1
239,25,57,7,0.0258,1590962420,119382,124708,1
240,17,71,11,0.0257,976964627,115029,3e+05,1
240,17,71,11,0.0257,1010701430,125823,3e+05,1
240,17,71,11,0.0257,917007886,113831,3e+05,1
240,17,71,11,0.0257,1673570350,114529,3e+05,1
240,17,71,11,0.0257,1511508930,114357,131852,1
240,17,71,11,0.0257,395064476,114400,249850,1
240,17,71,11,0.0257,1177142122,119170,3e+05,1
240,17,71,11,0.0257,976064959,114081,3e+05,1
240,17,71,11,0.0257,926352561,115020,3e+05,1
240,17,71,11,0.0257,1590962420,120584,124708,1
241,8,86,3,0.1453,1590962420,124714,124708,0
242,1,20,21,0.1016,1590962420,124710,124708,0
243,32,45,19,0.012,1590962420,124744,124708,0
244,24,60,9,0.0147,976964627,122524,3e+05,1
244,24,60,9,0.0147,1010701430,120473,3e+05,1
244,24,60,9,0.0147,917007886,121356,3e+05,1
244,24,60,9,0.0147,1673570350,126514,3e+05,1
244,24,60,9,0.0147,1511508930,115111,131801,1
244,24,60,9,0.0147,395064476,123761,249799,1
244,24,60,9,0.0147,1177142122,125123,3e+05,1
244,24,60,9,0.0147,976064959,116833,3e+05,1
244,24,60,9,0.0147,926352561,118131,3e+05,1
244,24,60,9,0.0147,1590962420,120635,124708,1
245,47,55,11,0.024,1590962420,124720,124708,0
246,11,73,22,0.1093,1590962420,124774,124708,0
247,24,57,12,0.1335,1590962420,124774,124708,0
248,45,43,6,0.0971,1590962420,124740,124708,0
249,10,73,4,0.0261,1129705271,98547,98537,0
250,24,32,9,0.0185,1129705271,98553,98537,0
251,14,32,13,0.0287,395064476,101564,102011,1
251,14,32,13,0.0287,1177142122,96420,105246,1
251,14,32,13,0.0287,926352561,104357,112276,1
251,14,32,13,0.0287,1129705271,95560,98537,1
252,3,66,8,0.039,1129705271,98548,98537,0
253,11,67,3,0.0457,1129705271,98544,98537,0
254,7,61,8,0.0422,1129705271,98558,98537,0
255,15,25,7,0.0284,395064476,102567,102565,0
255,15,25,7,0.0284,1129705271,95006,98537,1
256,9,33,15,0.0206,976964627,88829,120121,1
256,9,33,15,0.0206,917007886,91551,118059,1
256,9,33,15,0.0206,395064476,93889,105535,1
256,9,33,15,0.0206,2037563455,86311,116393,1
256,9,33,15,0.0206,1177142122,86210,112470,1
256,9,33,15,0.0206,976064959,103006,102994,0
256,9,33,15,0.0206,926352561,89840,112601,1
256,9,33,15,0.0206,1590962420,99957,112030,1
256,9,33,15,0.0206,1129705271,92036,98537,1
257,14,29,11,0.0841,1129705271,98549,98537,0
258,6,67,7,0.0189,976964627,86363,123593,1
258,6,67,7,0.0189,917007886,81188,105668,1
258,6,67,7,0.0189,395064476,98173,113562,1
258,6,67,7,0.0189,2037563455,83926,119024,1
258,6,67,7,0.0189,1177142122,91460,115375,1
258,6,67,7,0.0189,976064959,104969,104964,0
258,6,67,7,0.0189,926352561,88763,117708,1
258,6,67,7,0.0189,1590962420,79898,123896,1
258,6,67,7,0.0189,1129705271,84009,98537,1
259,11,69,4,0.0251,395064476,98818,105296,1
259,11,69,4,0.0251,1177142122,92913,103314,1
259,11,69,4,0.0251,926352561,93203,114856,1
259,11,69,4,0.0251,1590962420,99283,99283,0
259,11,69,4,0.0251,1129705271,92275,98537,1
260,4,71,3,0.0556,1129705271,98549,98537,0
261,20,28,2,0.0531,1129705271,98537,98537,0
262,4,64,4,0.0195,395064476,95005,99423,1
262,4,64,4,0.0195,1177142122,93235,110420,1
262,4,64,4,0.0195,926352561,81765,98490,1
262,4,64,4,0.0195,1590962420,98104,98101,0
262,4,64,4,0.0195,1129705271,98148,98537,1
263,13,70,1,0.025,1129705271,98543,98537,0
264,10,69,3,0.0395,395064476,103771,103758,0
264,10,69,3,0.0395,1129705271,93813,98537,1
265,16,33,11,0.0429,1129705271,98542,98537,0
266,11,34,17,0.0125,1129705271,98555,98537,0
267,9,65,3,0.0343,976964627,102750,118582,1
267,9,65,3,0.0343,395064476,90189,107039,1
267,9,65,3,0.0343,1177142122,103347,121212,1
267,9,65,3,0.0343,926352561,92062,112850,1
267,9,65,3,0.0343,1590962420,106583,122507,1
267,9,65,3,0.0343,1129705271,90532,98537,1
268,9,64,4,0.0393,1129705271,98541,98537,0
269,10,28,13,0.0364,976964627,92435,117936,1
269,10,28,13,0.0364,1010701430,92942,110424,1
269,10,28,13,0.0364,917007886,92560,116042,1
269,10,28,13,0.0364,395064476,92105,104112,1
269,10,28,13,0.0364,2037563455,88605,119344,1
269,10,28,13,0.0364,1177142122,88878,108267,1
269,10,28,13,0.0364,976064959,87275,116950,1
269,10,28,13,0.0364,926352561,91335,108891,1
269,10,28,13,0.0364,1590962420,101055,111648,1
269,10,28,13,0.0364,1129705271,93459,98537,1
270,13,68,5,0.0435,1129705271,98550,98537,0
