configuration_id,LL_dynamic_02_alpha,LL_dynamic_02_beta,LL_dynamic_02_gamma,LL_dynamic_02_a,LL_dynamic_02_b,seed,time,bound,solved
79,0.7281,6.1403,2.3915,2.147,0.4903,976964627,158010,150000,0
80,3.4809,5.4397,8.4992,1.5336,0.7234,976964627,156408,150000,0
81,3.5524,1.4282,6.1882,2.0485,0.8317,976964627,154091,150000,0
82,8.8031,8.6721,2.8382,1.9315,0.4977,976964627,150379,150000,0
83,9.3361,7.2862,2.808,2.2812,0.9654,976964627,159927,150000,0
84,6.7882,5.4924,1.5716,1.5078,0.7214,976964627,155939,150000,0
85,1.0442,1.3599,4.14,1.9191,0.5165,976964627,150647,150000,0
86,4.2873,7.9408,5.3264,1.4007,0.6538,976964627,152234,150000,0
87,3.6697,2.7042,6.7076,2.3565,0.9811,976964627,153113,150000,0
88,9.1942,2.9625,6.825,2.0894,0.4007,976964627,150583,150000,0
89,7.9754,6.1069,4.3638,1.1055,0.7662,976964627,150601,150000,0
90,2.2358,6.2884,3.6062,2.3081,0.5271,976964627,158962,150000,0
91,3.578,2.3689,8.7414,1.7433,0.4862,976964627,150979,150000,0
92,2.7436,7.0125,0.7798,1.6891,0.401,976964627,26860,150000,1
92,2.7436,7.0125,0.7798,1.6891,0.401,1010701430,29145,150000,1
92,2.7436,7.0125,0.7798,1.6891,0.401,917007886,27595,150000,1
92,2.7436,7.0125,0.7798,1.6891,0.401,1673570350,28040,150000,1
92,2.7436,7.0125,0.7798,1.6891,0.401,1511508930,26191,150000,1
92,2.7436,7.0125,0.7798,1.6891,0.401,395064476,26587,150000,1
92,2.7436,7.0125,0.7798,1.6891,0.401,2037563455,26178,150000,1
92,2.7436,7.0125,0.7798,1.6891,0.401,1177142122,28326,150000,1
92,2.7436,7.0125,0.7798,1.6891,0.401,976064959,25337,150000,1
92,2.7436,7.0125,0.7798,1.6891,0.401,926352561,26689,150000,1
93,8.4472,4.6552,2.1497,1.5145,0.8428,976964627,157765,150000,0
94,4.2123,2.6933,4.7312,1.486,0.6716,976964627,151716,150000,0
95,6.5911,9.381,4.6328,1.9735,0.8435,976964627,161889,150000,0
96,3.6165,6.3152,2.5559,2.0271,0.5369,976964627,161707,150000,0
97,3.1809,1.6022,2.0137,2.486,0.7968,976964627,153816,150000,0
98,4.3741,4.2958,2.659,1.5462,0.5841,976964627,151692,150000,0
99,5.5944,7.3915,7.9962,2.036,0.7855,976964627,150000,150000,0
100,4.1077,1.6051,8.7158,2.027,0.852,976964627,150936,150000,0
101,3.1118,1.8782,2.5065,1.9046,0.6211,976964627,153015,150000,0
102,6.434,9.4092,1.6788,2.2864,0.9699,976964627,162142,150000,0
103,4.8999,4.1772,2.3037,2.309,0.5981,976964627,150598,150000,0
104,8.79,1.9873,9.1601,1.8236,0.6953,976964627,153845,150000,0
105,6.6297,7.62,9.0167,1.1742,0.5921,976964627,150809,150000,0
106,7.9568,4.3281,5.8737,2.2921,0.8973,976964627,153768,150000,0
107,8.155,2.7289,2.4073,2.4585,0.9148,976964627,156439,150000,0
108,2.1134,6.0075,7.9971,1.7553,0.779,976964627,153875,150000,0
109,4.9874,3.193,0.6004,1.6897,0.5674,976964627,114119,150000,1
110,2.3248,4.61,7.6333,1.8846,0.6721,976964627,159586,150000,0
111,9.6263,3.2355,1.6412,1.2155,0.9547,976964627,154992,150000,0
112,4.1343,8.4726,7.5042,2.0886,0.8087,976964627,157650,150000,0
113,4.9913,9.8607,9.2845,2.3134,0.5429,976964627,171614,150000,0
114,1.4353,1.5748,0.386,1.5897,0.802,1590962420,14957,12883,0
115,1.7026,1.4978,1.6353,1.484,0.7828,1590962420,14434,12883,0
116,0.4297,2.3029,2.6066,1.0924,0.6641,1590962420,12908,12883,0
117,1.0594,3.2338,0.7853,1.2908,0.8321,1590962420,13586,12883,0
118,3.5359,1.1018,0.5327,1.333,0.6035,1590962420,12953,12883,0
119,2.762,5.1384,1.4685,1.5267,0.8877,1590962420,15344,12883,0
120,1.4329,1.8176,3.9621,1.8989,0.69,1590962420,16291,12883,0
121,2.0532,3.4637,3.2852,1.3387,0.7235,1590962420,12910,12883,0
122,4.7358,3.3231,1.9558,1.7759,0.6898,1590962420,14462,12883,0
123,0.7763,2.7797,2.3761,1.4724,0.6117,1590962420,12907,12883,0
124,0.7826,1.7005,0.937,1.0746,0.6943,976964627,12428,95637,1
124,0.7826,1.7005,0.937,1.0746,0.6943,1010701430,14177,120893,1
124,0.7826,1.7005,0.937,1.0746,0.6943,917007886,13328,150000,1
124,0.7826,1.7005,0.937,1.0746,0.6943,1673570350,12773,53948,1
124,0.7826,1.7005,0.937,1.0746,0.6943,1511508930,12374,13556,1
124,0.7826,1.7005,0.937,1.0746,0.6943,395064476,12953,25992,1
124,0.7826,1.7005,0.937,1.0746,0.6943,2037563455,12713,40749,1
124,0.7826,1.7005,0.937,1.0746,0.6943,1177142122,12454,67705,1
124,0.7826,1.7005,0.937,1.0746,0.6943,976064959,13001,82253,1
124,0.7826,1.7005,0.937,1.0746,0.6943,926352561,13584,108322,1
124,0.7826,1.7005,0.937,1.0746,0.6943,1590962420,12413,12883,1
124,0.7826,1.7005,0.937,1.0746,0.6943,1129705271,13345,150000,1
125,4.9595,2.5969,1.7105,1.2526,0.6979,1590962420,12932,12883,0
126,1.4949,2.1647,1.8976,1.3485,0.6225,1590962420,12915,12883,0
127,0.4111,3.1578,2.9024,1.1152,0.8228,1590962420,12890,12883,0
128,2.4879,1.2916,1.5342,1.1395,0.6662,1590962420,12943,12883,0
129,0.7226,2.0275,2.028,1.0751,0.8674,1590962420,12898,12883,0
130,2.8494,1.1963,1.1575,1.1803,0.4629,1590962420,12908,12883,0
131,3.0852,1.3542,3.6088,1.3224,0.7568,1590962420,13117,12883,0
132,0.9138,5.1692,0.5385,1.1882,0.7192,1590962420,12955,12883,0
133,1.7043,1.6123,1.1657,1.0937,0.7361,1590962420,12903,12883,0
134,0.6676,3.1954,3.3835,1.2591,0.6619,1590962420,12894,12883,0
135,1.5662,2.9763,4.4181,1.0402,0.5904,1590962420,12886,12883,0
136,2.3126,2.1265,2.1317,1.0928,0.8408,1590962420,12946,12883,0
137,4.4455,1.9169,0.3573,1.3176,0.6401,1590962420,12891,12883,0
138,1.6302,2.7013,2.7908,1.1052,0.5362,1590962420,12886,12883,0
139,0.4825,2.6716,0.4912,1.4306,0.848,1590962420,13485,12883,0
140,1.4541,1.6362,0.959,1.1998,0.7557,1590962420,12902,12883,0
141,1.7527,3.1846,5.3971,1.2075,0.7433,1590962420,12907,12883,0
142,0.426,1.7455,1.4698,1.4157,0.6636,1590962420,12915,12883,0
143,0.8767,1.1571,1.5556,1.32,0.6016,1590962420,12902,12883,0
144,1.2759,1.896,1.2965,1.0946,0.7064,1590962420,12893,12883,0
145,1.5412,1.8917,1.0474,1.3249,0.7541,1590962420,12889,12883,0
146,0.5975,1.8399,3.8464,1.1065,0.6573,1590962420,12906,12883,0
147,2.0249,2.1811,1.1314,1.4604,0.743,1590962420,13767,12883,0
148,2.8419,3.2208,3.5128,1.3405,0.5629,1590962420,12902,12883,0
149,1.8196,1.7887,3.795,1.279,0.6986,1590962420,12899,12883,0
150,2.8146,2.7049,2.3962,1.0955,0.6622,1590962420,12886,12883,0
151,2.1333,1.5499,3.0154,1.2064,0.6286,1590962420,12908,12883,0
152,1.3419,3.0823,0.7244,1.301,0.85,1590962420,13162,12883,0
153,1.3161,1.7515,2.8384,1.0783,0.7593,1590962420,12898,12883,0
154,0.5626,4.0933,3.1578,1.0106,0.8369,1590962420,12890,12883,0
155,1.8081,1.1058,0.6856,1.2426,0.552,1590962420,12895,12883,0
156,0.3541,3.5904,1.566,1.2125,0.7054,1590962420,12900,12883,0
157,2.4314,3.2577,3.8483,1.1705,0.5329,1590962420,12893,12883,0
158,0.565,4.0612,2.1367,1.1838,0.7279,1590962420,12903,12883,0
159,1.0141,2.8646,4.2392,1.2721,0.8374,1590962420,13422,12883,0
160,2.692,1.2521,0.4783,1.3483,0.7051,1590962420,12961,12883,0
161,1.1736,3.7802,0.8311,1.131,0.6454,1590962420,12885,12883,0
162,4.4338,2.7159,4.0629,1.2024,0.546,1590962420,12896,12883,0
163,1.2675,1.9578,1.9826,1.2833,0.6235,1590962420,12886,12883,0
164,0.9165,2.2657,4.271,1.1758,0.5493,1590962420,12904,12883,0
165,1.8458,5.0688,1.1804,1.2438,0.8149,1590962420,12914,12883,0
166,2.5605,3.4733,1.0685,1.0353,0.7208,1590962420,12883,12883,0
167,2.0539,2.2377,4.3848,1.377,0.646,1590962420,12972,12883,0
168,4.0402,1.8067,2.076,1.3552,0.8959,1590962420,12984,12883,0
169,1.663,3.5685,1.6248,1.5462,0.5508,1590962420,12910,12883,0
170,2.8725,2.1783,2.2226,1.4027,0.5273,1590962420,12889,12883,0
171,2.4523,4.7492,0.907,1.1264,0.8249,1590962420,12909,12883,0
172,2.397,1.526,2.9694,1.2641,0.6087,1590962420,12917,12883,0
173,2.4198,2.7298,0.5165,1.5446,0.7472,1590962420,14166,12883,0
174,2.4406,1.564,1.623,1.2081,0.6128,1590962420,12963,12883,0
175,2.9641,3.4742,1.6561,1.2612,0.6409,1590962420,12920,12883,0
176,2.2622,1.2821,4.1332,1.4655,0.5953,1590962420,12931,12883,0
177,3.7635,1.6037,3.594,1.2546,0.6898,1590962420,13090,12883,0
178,0.5443,5.4299,1.0483,1.1999,0.7754,1590962420,12891,12883,0
179,0.7402,1.0094,1.6187,1.1443,0.7032,1590962420,12928,12883,0
180,3.4315,1.8683,0.4337,1.4519,0.9286,1590962420,16519,12883,0
181,2.4899,2.1973,3.141,1.2056,0.7957,1590962420,12930,12883,0
182,0.5534,3.5576,4.3028,1.3757,0.6517,1590962420,12896,12883,0
183,2.3363,2.2215,2.5216,1.3642,0.8804,1590962420,15047,12883,0
184,3.0843,2.1486,3.7689,1.2643,0.78,1590962420,13098,12883,0
185,2.2042,2.6165,2.0615,1.0587,0.7602,1590962420,12887,12883,0
186,1.6068,3.3407,2.0158,1.5355,0.6895,1590962420,13514,12883,0
187,1.2282,1.4526,3.4739,1.0405,0.4761,1590962420,12883,12883,0
188,1.5513,1.3941,2.5807,1.374,0.7122,1590962420,12953,12883,0
189,1.0462,2.7955,1.125,1.4543,0.669,1590962420,12890,12883,0
190,0.7411,1.7916,3.83,1.0912,0.596,1590962420,12886,12883,0
191,1.4072,1.9141,3.2464,1.0877,0.7504,1590962420,12887,12883,0
192,0.7439,3.0169,2.0952,1.2427,0.64,1590962420,12916,12883,0
193,2.0285,1.5213,3.2152,1.2734,0.6557,1590962420,12949,12883,0
194,1.3363,1.3705,3.2093,1.5479,0.8278,1590962420,16133,12883,0
195,2.6904,1.1859,0.9927,1.0473,0.5896,1590962420,12898,12883,0
196,3.3809,3.2419,1.1133,1.223,0.8276,1590962420,13028,12883,0
197,1.8122,2.0953,3.4378,1.0696,0.5804,1590962420,12888,12883,0
198,0.8362,2.2158,0.7888,1.3189,0.5019,1590962420,12894,12883,0
199,2.5378,3.0809,0.846,1.3932,0.6073,1590962420,12909,12883,0
200,1.4632,1.101,1.8914,1.3037,0.5604,1590962420,12905,12883,0
201,0.4337,2.1764,3.6331,1.3198,0.5879,1590962420,12894,12883,0
202,1.4721,2.1414,1.4718,1.0996,0.7494,1590962420,12897,12883,0
203,0.5689,1.3773,2.5727,1.4832,0.7803,1590962420,14724,12883,0
204,1.4484,3.3198,2.1995,1.397,0.6577,1590962420,12906,12883,0
205,4.0632,4.7154,3.1823,1.3249,0.7414,1590962420,13157,12883,0
206,0.4727,2.1053,1.555,1.4975,0.6456,1590962420,12917,12883,0
207,1.8669,1.4301,2.852,1.2145,0.7225,1590962420,12887,12883,0
208,0.5405,1.4857,0.4637,1.4562,0.7898,1590962420,13008,12883,0
209,2.3981,2.35,2.0195,1.0413,0.5475,1590962420,12884,12883,0
210,1.2172,1.7292,0.6439,1.2537,0.5635,1590962420,12942,12883,0
211,3.365,2.1145,0.3992,1.3977,0.6107,1590962420,12937,12883,0
212,1.8945,3.3638,2.2808,1.2084,0.741,1590962420,12906,12883,0
213,5.4532,4.1729,2.676,1.0687,0.8826,1590962420,13003,12883,0
214,3.7347,3.3804,2.9048,1.1112,0.7642,1590962420,12919,12883,0
215,1.636,2.5498,0.6044,1.2212,0.7111,1590962420,12899,12883,0
216,0.7788,2.0589,1.852,1.0752,0.7391,1590962420,12917,12883,0
217,1.0924,2.2346,1.561,1.5714,0.5894,1590962420,12896,12883,0
218,1.4391,2.7958,1.2164,1.2612,0.5079,1590962420,12891,12883,0
219,1.2943,1.2078,2.3896,1.4114,0.733,1590962420,13306,12883,0
220,2.9283,1.5244,5.1143,1.0888,0.9244,1590962420,13154,12883,0
221,2.8086,2.3724,3.3885,1.567,0.6969,1590962420,13585,12883,0
222,1.0505,2.6056,0.6193,1.0614,0.7314,1511508930,13190,13163,0
222,1.0505,2.6056,0.6193,1.0614,0.7314,1590962420,12806,12883,1
223,1.8804,2.7307,0.9262,1.4008,0.5147,1590962420,12914,12883,0
224,4.2047,2.9315,2.5455,1.0637,0.7312,1590962420,12905,12883,0
225,1.7349,1.5636,2.6503,1.0737,0.7227,1590962420,12901,12883,0
226,1.1859,3.1287,1.1038,1.6379,0.7671,1590962420,16194,12883,0
227,1.1681,2.9741,2.7041,1.2748,0.606,1590962420,12914,12883,0
228,1.8332,1.8987,1.7007,1.4238,0.6423,1590962420,12883,12883,0
229,3.5696,2.3887,0.6379,1.3213,0.7069,1590962420,12908,12883,0
230,1.8662,1.5101,0.6236,1.0553,0.6563,1590962420,12885,12883,0
231,2.0623,2.1536,2.1789,1.3144,0.7574,1590962420,12901,12883,0
232,3.6675,5.5858,2.6715,1.2893,0.8077,1590962420,13271,12883,0
233,2.0785,1.7909,1.8642,1.0813,0.5609,1590962420,12886,12883,0
234,3.5074,2.6609,2.0582,1.1192,0.7982,1590962420,12926,12883,0
235,3.2801,2.7976,4.6822,1.0631,0.6276,1590962420,12885,12883,0
236,1.6195,1.2002,0.8534,1.2443,0.5994,1590962420,12910,12883,0
237,2.0887,2.2406,2.0855,1.3732,0.6012,1590962420,13072,12883,0
238,0.6681,2.2435,0.5268,1.4359,0.4783,976964627,12580,95313,1
238,0.6681,2.2435,0.5268,1.4359,0.4783,1010701430,12644,120569,1
238,0.6681,2.2435,0.5268,1.4359,0.4783,917007886,12522,150000,1
238,0.6681,2.2435,0.5268,1.4359,0.4783,1673570350,12845,53624,1
238,0.6681,2.2435,0.5268,1.4359,0.4783,1511508930,13107,13232,1
238,0.6681,2.2435,0.5268,1.4359,0.4783,395064476,11730,25668,1
238,0.6681,2.2435,0.5268,1.4359,0.4783,2037563455,14464,40425,1
238,0.6681,2.2435,0.5268,1.4359,0.4783,1177142122,12617,67381,1
238,0.6681,2.2435,0.5268,1.4359,0.4783,976064959,13665,81929,1
238,0.6681,2.2435,0.5268,1.4359,0.4783,926352561,12903,107998,1
238,0.6681,2.2435,0.5268,1.4359,0.4783,1590962420,12737,12883,1
238,0.6681,2.2435,0.5268,1.4359,0.4783,1129705271,13024,150000,1
239,1.5495,1.7624,1.1054,1.0966,0.7594,1590962420,12910,12883,0
240,2.3968,1.8902,2.6331,1.4749,0.7466,1590962420,13619,12883,0
241,1.2331,2.0452,2.3981,1.4291,0.6721,1590962420,12921,12883,0
242,4.0817,1.8979,2.1398,1.0597,0.7816,1590962420,12886,12883,0
243,2.7584,2.2526,3.3966,1.2214,0.8398,1590962420,13145,12883,0
244,0.8437,2.4999,0.8628,1.3445,0.6094,976964627,13203,95327,1
244,0.8437,2.4999,0.8628,1.3445,0.6094,1010701430,14354,120583,1
244,0.8437,2.4999,0.8628,1.3445,0.6094,917007886,13649,150000,1
244,0.8437,2.4999,0.8628,1.3445,0.6094,1673570350,13243,53638,1
244,0.8437,2.4999,0.8628,1.3445,0.6094,1511508930,12364,13246,1
244,0.8437,2.4999,0.8628,1.3445,0.6094,395064476,12406,25682,1
244,0.8437,2.4999,0.8628,1.3445,0.6094,2037563455,12913,40439,1
244,0.8437,2.4999,0.8628,1.3445,0.6094,1177142122,13645,67395,1
244,0.8437,2.4999,0.8628,1.3445,0.6094,976064959,13786,81943,1
244,0.8437,2.4999,0.8628,1.3445,0.6094,926352561,12571,108012,1
244,0.8437,2.4999,0.8628,1.3445,0.6094,1590962420,12723,12883,1
244,0.8437,2.4999,0.8628,1.3445,0.6094,1129705271,12235,150000,1
245,2.931,1.1927,6.6142,1.3082,0.9038,1590962420,13184,12883,0
246,0.4107,2.4049,1.1491,1.3496,0.7618,1590962420,12941,12883,0
247,3.883,3.2577,0.8475,1.41,0.5964,1590962420,12949,12883,0
248,1.0437,1.3201,0.9693,1.3119,0.7404,1590962420,12923,12883,0
249,0.4814,2.5865,0.3417,1.2911,0.4752,976964627,12475,18481,1
249,0.4814,2.5865,0.3417,1.2911,0.4752,1010701430,11604,14090,1
249,0.4814,2.5865,0.3417,1.2911,0.4752,1673570350,12598,15358,1
249,0.4814,2.5865,0.3417,1.2911,0.4752,1511508930,11733,17916,1
249,0.4814,2.5865,0.3417,1.2911,0.4752,395064476,12661,18251,1
249,0.4814,2.5865,0.3417,1.2911,0.4752,2037563455,12198,15984,1
249,0.4814,2.5865,0.3417,1.2911,0.4752,1177142122,12962,16058,1
249,0.4814,2.5865,0.3417,1.2911,0.4752,976064959,12331,17511,1
249,0.4814,2.5865,0.3417,1.2911,0.4752,1590962420,13372,15744,1
249,0.4814,2.5865,0.3417,1.2911,0.4752,1129705271,12203,13185,1
250,1.5499,1.6381,0.8826,1.304,0.7286,1129705271,13302,13185,0
251,0.9866,2.2219,0.4505,1.3853,0.4548,1129705271,13294,13185,0
252,1.2961,2.4223,0.6532,1.0541,0.6624,1129705271,13195,13185,0
253,1.0304,1.8377,1.6433,1.1621,0.4698,1129705271,13201,13185,0
254,1.0545,1.5351,0.4141,1.0986,0.7008,976964627,11676,18186,1
254,1.0545,1.5351,0.4141,1.0986,0.7008,1010701430,13225,14411,1
254,1.0545,1.5351,0.4141,1.0986,0.7008,917007886,11319,18836,1
254,1.0545,1.5351,0.4141,1.0986,0.7008,1673570350,11802,15203,1
254,1.0545,1.5351,0.4141,1.0986,0.7008,1511508930,11801,17203,1
254,1.0545,1.5351,0.4141,1.0986,0.7008,395064476,11505,17971,1
254,1.0545,1.5351,0.4141,1.0986,0.7008,2037563455,13707,16074,1
254,1.0545,1.5351,0.4141,1.0986,0.7008,1177142122,12266,14616,1
254,1.0545,1.5351,0.4141,1.0986,0.7008,976064959,12786,16410,1
254,1.0545,1.5351,0.4141,1.0986,0.7008,926352561,12619,20109,1
254,1.0545,1.5351,0.4141,1.0986,0.7008,1590962420,13700,14680,1
254,1.0545,1.5351,0.4141,1.0986,0.7008,1129705271,11882,13185,1
255,1.9527,1.1725,0.5141,1.0217,0.6759,1129705271,13191,13185,0
256,1.7841,1.9688,1.975,1.1957,0.6095,1129705271,13193,13185,0
257,0.4518,3.4459,0.667,1.5338,0.448,976964627,12818,22178,1
257,0.4518,3.4459,0.667,1.5338,0.448,1010701430,12270,13734,1
257,0.4518,3.4459,0.667,1.5338,0.448,1673570350,12736,17043,1
257,0.4518,3.4459,0.667,1.5338,0.448,1511508930,13953,21781,1
257,0.4518,3.4459,0.667,1.5338,0.448,395064476,12577,21923,1
257,0.4518,3.4459,0.667,1.5338,0.448,2037563455,13658,18967,1
257,0.4518,3.4459,0.667,1.5338,0.448,1177142122,12017,15062,1
257,0.4518,3.4459,0.667,1.5338,0.448,976064959,13511,20557,1
257,0.4518,3.4459,0.667,1.5338,0.448,1590962420,12937,15704,1
257,0.4518,3.4459,0.667,1.5338,0.448,1129705271,12559,13185,1
258,0.9486,1.9478,1.1036,1.0329,0.6981,1129705271,13189,13185,0
259,2.1628,1.7798,1.4702,1.3392,0.6479,1129705271,13267,13185,0
260,0.9772,1.5906,1.6228,1.1316,0.7308,1129705271,13237,13185,0
261,1.4601,2.0928,1.6435,1.202,0.682,1129705271,13189,13185,0
262,1.0633,1.3729,1.2352,1.2098,0.688,1129705271,13244,13185,0
263,1.9725,1.5729,2.3542,1.1497,0.7164,1129705271,13238,13185,0
264,0.9221,1.9298,0.729,1.3961,0.425,1129705271,13439,13185,0
265,1.4153,1.3335,1.9006,1.0407,0.7397,1129705271,13187,13185,0
266,1.2015,1.9361,0.7064,1.1843,0.4784,1129705271,13206,13185,0
267,2.6143,2.2628,0.8388,1.0276,0.6396,1129705271,13186,13185,0
268,0.8656,1.0554,1.2941,1.252,0.6419,1129705271,13267,13185,0
269,1.0192,1.6334,0.7555,1.0691,0.7136,976964627,13815,18704,1
269,1.0192,1.6334,0.7555,1.0691,0.7136,1010701430,12322,14424,1
269,1.0192,1.6334,0.7555,1.0691,0.7136,1673570350,12039,15376,1
269,1.0192,1.6334,0.7555,1.0691,0.7136,1511508930,13574,17813,1
269,1.0192,1.6334,0.7555,1.0691,0.7136,395064476,12241,18722,1
