configuration_id,LL_dynamic_01_a,LL_dynamic_01_b,seed,time,bound,solved
171,1.0862,0.6293,596850252,26953,29031,1
172,1.0764,0.6518,270422674,28916,30357,1
172,1.0764,0.6518,607386998,28822,29137,1
172,1.0764,0.6518,596850252,28483,29031,1
173,1.145,0.6305,270422674,27922,28602,1
173,1.145,0.6305,673218025,29096,28941,0
173,1.145,0.6305,607386998,26342,30608,1
173,1.145,0.6305,596850252,27012,29031,1
174,1.0876,0.6217,914123138,27535,29113,1
174,1.0876,0.6217,123368905,26257,29127,1
174,1.0876,0.6217,1157073988,26369,30426,1
174,1.0876,0.6217,270422674,27669,29937,1
174,1.0876,0.6217,673218025,26963,31059,1
174,1.0876,0.6217,607386998,28511,30239,1
174,1.0876,0.6217,684311997,28088,29666,1
174,1.0876,0.6217,2112837894,28120,28077,0
174,1.0876,0.6217,596850252,27381,29031,1
175,1.1333,0.6243,1157073988,27781,27595,0
175,1.1333,0.6243,270422674,27644,28455,1
175,1.1333,0.6243,673218025,28673,29740,1
175,1.1333,0.6243,607386998,28863,30156,1
175,1.1333,0.6243,596850252,27464,29031,1
176,1.1179,0.5925,1157073988,28770,30914,1
176,1.1179,0.5925,270422674,28696,29594,1
176,1.1179,0.5925,673218025,28016,31473,1
176,1.1179,0.5925,607386998,28222,29929,1
176,1.1179,0.5925,596850252,27691,29031,1
177,1.1301,0.6097,914123138,28255,32313,1
177,1.1301,0.6097,123368905,28614,32797,1
177,1.1301,0.6097,1487355723,30415,59217,1
177,1.1301,0.6097,1157073988,26844,32775,1
177,1.1301,0.6097,270422674,27566,32054,1
177,1.1301,0.6097,673218025,27816,34234,1
177,1.1301,0.6097,607386998,26018,32319,1
177,1.1301,0.6097,684311997,26722,33029,1
177,1.1301,0.6097,2112837894,28151,31284,1
177,1.1301,0.6097,230499717,29540,85751,1
177,1.1301,0.6097,596850252,25301,29031,1
178,1.15,0.6449,596850252,29116,29031,0
179,1.2033,0.4634,270422674,28948,28938,0
179,1.2033,0.4634,607386998,29244,29352,1
179,1.2033,0.4634,596850252,28268,29031,1
180,1.089,0.614,914123138,26323,27293,1
180,1.089,0.614,123368905,28005,28596,1
180,1.089,0.614,1157073988,27391,30294,1
180,1.089,0.614,270422674,27984,30157,1
180,1.089,0.614,673218025,27027,30368,1
180,1.089,0.614,607386998,27540,30892,1
180,1.089,0.614,684311997,28809,29605,1
180,1.089,0.614,2112837894,28096,28077,0
180,1.089,0.614,596850252,26728,29031,1
181,1.1355,0.5107,270422674,28287,28979,1
181,1.1355,0.5107,607386998,28939,29180,1
181,1.1355,0.5107,596850252,28440,29031,1
182,1.1345,0.621,596850252,29145,29031,0
183,1.1201,0.6182,1157073988,31092,31014,0
183,1.1201,0.6182,270422674,28974,31214,1
183,1.1201,0.6182,673218025,28782,33271,1
183,1.1201,0.6182,607386998,27573,29951,1
183,1.1201,0.6182,596850252,27669,29031,1
184,1.0708,0.6213,1157073988,28263,28929,1
184,1.0708,0.6213,270422674,28565,30102,1
184,1.0708,0.6213,673218025,29886,31085,1
184,1.0708,0.6213,607386998,27503,30459,1
184,1.0708,0.6213,596850252,27161,29031,1
185,1.027,0.6585,596850252,29039,29031,0
186,1.1132,0.5962,1157073988,28996,28838,0
186,1.1132,0.5962,270422674,27782,28871,1
186,1.1132,0.5962,673218025,30343,30729,1
186,1.1132,0.5962,607386998,26817,31099,1
186,1.1132,0.5962,596850252,26521,29031,1
187,1.1734,0.4631,596850252,29031,29031,0
188,1.0637,0.6221,270422674,27619,27601,0
188,1.0637,0.6221,607386998,27652,29380,1
188,1.0637,0.6221,596850252,28240,29031,1
189,1.1412,0.4552,1157073988,26813,26868,1
189,1.1412,0.4552,270422674,27025,27238,1
189,1.1412,0.4552,673218025,28334,28904,1
