configuration_id,LL_static_lambda1,LL_static_lambda2,LL_static_lda,LL_static_crossOverBias,seed,time,bound,solved
1,60,55,97,0.3468,976964627,250010,250000,0
2,66,69,8,0.4394,976964627,157615,250000,1
3,51,55,65,0.381,976964627,250054,250000,0
4,64,65,7,0.0757,976964627,121594,250000,1
5,94,88,40,0.2317,976964627,250063,250000,0
6,90,33,61,0.3601,976964627,250059,250000,0
7,5,98,98,0.0604,976964627,250013,250000,0
8,22,66,66,0.3745,976964627,250008,250000,0
9,25,72,91,0.3773,976964627,250066,250000,0
10,1,38,99,0.2747,976964627,250029,250000,0
11,20,68,35,0.2976,976964627,250002,250000,0
12,43,44,67,0.0502,976964627,159019,250000,1
13,100,19,37,0.2798,976964627,250016,250000,0
14,73,78,64,0.2003,976964627,250056,250000,0
15,63,73,47,0.1756,976964627,250073,250000,0
16,52,48,45,0.295,976964627,250000,250000,0
17,67,98,16,0.2984,976964627,210784,250000,1
18,64,28,55,0.2257,976964627,250056,250000,0
19,54,59,9,0.0732,976964627,111047,250000,1
20,24,67,28,0.1162,976964627,127864,250000,1
21,46,82,20,0.2694,976964627,234895,250000,1
22,29,84,70,0.0699,976964627,250029,250000,0
23,7,65,50,0.1586,976964627,250043,250000,0
24,2,34,6,0.2201,976964627,141912,250000,1
25,77,67,78,0.3588,976964627,250128,250000,0
26,100,18,54,0.4111,976964627,250042,250000,0
27,85,73,15,0.4566,976964627,250050,250000,0
28,64,47,23,0.3198,976964627,250012,250000,0
29,64,56,56,0.0885,976964627,250029,250000,0
30,26,28,44,0.1585,976964627,250050,250000,0
31,4,74,10,0.4752,976964627,250074,250000,0
32,10,56,37,0.1388,976964627,250017,250000,0
33,79,16,62,0.2324,976964627,250040,250000,0
34,67,67,75,0.3259,976964627,250044,250000,0
35,66,13,27,0.4398,976964627,250035,250000,0
36,1,75,41,0.0235,976964627,163739,250000,1
37,87,60,52,0.3735,976964627,250047,250000,0
38,15,73,25,0.112,976964627,122337,250000,1
39,78,25,94,0.289,976964627,250084,250000,0
40,18,35,68,0.3284,976964627,250001,250000,0
41,32,41,45,0.1315,976964627,250051,250000,0
42,62,54,84,0.1528,976964627,250096,250000,0
43,81,65,59,0.3657,976964627,250098,250000,0
44,88,99,17,0.3718,976964627,250107,250000,0
45,53,79,57,0.2046,976964627,250008,250000,0
46,64,35,21,0.2106,976964627,174505,250000,1
47,54,51,38,0.2443,976964627,250100,250000,0
48,20,60,2,0.0571,976964627,74201,250000,1
48,20,60,2,0.0571,1010701430,74082,250000,1
48,20,60,2,0.0571,917007886,74479,250000,1
48,20,60,2,0.0571,1673570350,71918,250000,1
48,20,60,2,0.0571,1511508930,72394,250000,1
48,20,60,2,0.0571,395064476,79361,250000,1
48,20,60,2,0.0571,2037563455,74088,250000,1
48,20,60,2,0.0571,1177142122,75779,250000,1
48,20,60,2,0.0571,976064959,74087,250000,1
48,20,60,2,0.0571,926352561,81390,250000,1
48,20,60,2,0.0571,1590962420,73963,250000,1
49,94,63,43,0.0654,976964627,178530,250000,1
50,74,44,1,0.4498,976964627,206095,250000,1
51,92,21,12,0.2086,976964627,148894,250000,1
52,63,13,32,0.027,976964627,175219,250000,1
53,44,71,52,0.2922,976964627,250010,250000,0
54,81,74,74,0.2779,976964627,250015,250000,0
55,68,31,88,0.1634,976964627,250074,250000,0
56,26,18,76,0.4821,976964627,250008,250000,0
57,52,84,94,0.4103,976964627,250104,250000,0
58,78,38,66,0.1832,976964627,250096,250000,0
59,73,58,25,0.2185,976964627,250013,250000,0
60,23,7,61,0.22,976964627,250020,250000,0
61,3,66,69,0.1025,976964627,250049,250000,0
62,13,74,19,0.1647,976964627,129135,250000,1
63,47,6,97,0.0317,976964627,250011,250000,0
64,73,28,97,0.1291,976964627,250076,250000,0
65,93,75,41,0.2226,976964627,250138,250000,0
66,32,44,10,0.2144,976964627,94878,250000,1
67,37,75,91,0.2938,976964627,250096,250000,0
68,3,25,68,0.2577,976964627,250012,250000,0
69,80,5,29,0.2976,976964627,250069,250000,0
70,56,98,86,0.1818,976964627,250096,250000,0
71,82,39,51,0.2486,976964627,250107,250000,0
72,19,75,39,0.0623,976964627,121235,250000,1
73,13,13,20,0.3791,976964627,250002,250000,0
74,77,48,8,0.3797,976964627,147865,250000,1
75,16,38,45,0.0323,976964627,84621,250000,1
75,16,38,45,0.0323,1010701430,80559,250000,1
75,16,38,45,0.0323,917007886,83083,250000,1
75,16,38,45,0.0323,1673570350,84173,250000,1
75,16,38,45,0.0323,1511508930,86982,250000,1
75,16,38,45,0.0323,395064476,86224,250000,1
75,16,38,45,0.0323,2037563455,82689,250000,1
75,16,38,45,0.0323,1177142122,85598,250000,1
75,16,38,45,0.0323,976064959,88855,250000,1
75,16,38,45,0.0323,926352561,86625,250000,1
76,58,7,82,0.3181,976964627,250055,250000,0
77,19,20,34,0.4903,976964627,250029,250000,0
78,77,13,28,0.121,976964627,245355,250000,1
79,68,69,72,0.4753,976964627,250025,250000,0
80,26,27,10,0.3414,976964627,112010,250000,1
81,49,5,76,0.1736,976964627,250020,250000,0
82,46,24,7,0.2393,976964627,93889,250000,1
83,85,18,31,0.4699,976964627,250084,250000,0
84,100,27,22,0.144,976964627,182554,250000,1
85,54,25,93,0.0105,976964627,160694,250000,1
86,12,80,72,0.2978,976964627,250056,250000,0
87,37,72,17,0.2519,976964627,149614,250000,1
88,47,82,27,0.3294,976964627,250112,250000,0
89,79,48,60,0.3444,976964627,250063,250000,0
90,26,40,13,0.205,976964627,93186,250000,1
91,65,22,43,0.3918,976964627,250038,250000,0
92,3,27,60,0.1116,976964627,250027,250000,0
93,48,41,55,0.1385,976964627,250037,250000,0
94,30,33,97,0.3549,976964627,250047,250000,0
95,3,25,69,0.3707,976964627,250012,250000,0
96,79,13,75,0.0862,976964627,250091,250000,0
97,44,5,58,0.1145,976964627,250015,250000,0
98,77,16,33,0.2517,976964627,250064,250000,0
99,85,36,55,0.1733,976964627,250102,250000,0
100,5,61,70,0.3686,976964627,250008,250000,0
101,88,86,26,0.3131,976964627,250010,250000,0
102,17,94,70,0.1356,976964627,250064,250000,0
103,86,96,67,0.2546,976964627,250068,250000,0
104,13,34,55,0.0462,976964627,107605,250000,1
105,4,40,62,0.1067,976964627,250002,250000,0
106,41,78,52,0.1385,976964627,250022,250000,0
107,44,35,19,0.3332,976964627,250019,250000,0
108,91,99,92,0.1168,976964627,250037,250000,0
109,68,73,1,0.3974,976964627,201961,250000,1
110,57,42,7,0.3141,976964627,111858,250000,1
111,20,59,34,0.4369,976964627,250035,250000,0
112,22,34,16,0.4362,976964627,250022,250000,0
113,50,15,25,0.3373,976964627,250042,250000,0
114,18,75,12,0.0234,976964627,70037,88308,1
114,18,75,12,0.0234,1010701430,69398,83505,1
114,18,75,12,0.0234,917007886,70247,92750,1
114,18,75,12,0.0234,1673570350,69209,94680,1
114,18,75,12,0.0234,1511508930,71430,73933,1
114,18,75,12,0.0234,395064476,72441,81864,1
114,18,75,12,0.0234,1177142122,73090,101250,1
114,18,75,12,0.0234,976064959,73828,96590,1
114,18,75,12,0.0234,926352561,69744,109550,1
114,18,75,12,0.0234,1590962420,72425,73964,1
115,42,66,36,0.0423,1590962420,74009,73964,0
116,15,62,14,0.0855,1590962420,73976,73964,0
117,36,71,6,0.0812,1590962420,74011,73964,0
118,36,59,4,0.0851,1590962420,73996,73964,0
119,2,72,5,0.1294,1590962420,73973,73964,0
120,8,77,4,0.0571,1590962420,73983,73964,0
121,10,58,12,0.0501,1511508930,73205,73186,0
121,10,58,12,0.0501,1590962420,73172,73964,1
122,4,83,16,0.0998,1590962420,73975,73964,0
123,52,77,14,0.1009,1590962420,74011,73964,0
124,26,55,28,0.1234,1590962420,73972,73964,0
125,26,46,8,0.0823,1590962420,73997,73964,0
126,17,66,1,0.1208,1590962420,73966,73964,0
127,4,92,2,0.0595,1590962420,73974,73964,0
128,17,71,15,0.0648,1590962420,74012,73964,0
129,34,60,16,0.0641,1590962420,73986,73964,0
130,26,38,6,0.1039,1511508930,72937,72907,0
130,26,38,6,0.1039,1590962420,73451,73964,1
131,10,76,21,0.0568,1590962420,73970,73964,0
132,19,76,17,0.1255,1590962420,74007,73964,0
133,38,73,5,0.0583,1590962420,73997,73964,0
134,50,57,10,0.231,1590962420,74013,73964,0
135,6,58,20,0.0275,1590962420,73964,73964,0
136,17,58,10,0.0546,976964627,74524,235403,1
136,17,58,10,0.0546,1010701430,75886,161202,1
136,17,58,10,0.0546,917007886,74064,250000,1
136,17,58,10,0.0546,1673570350,74097,250000,1
136,17,58,10,0.0546,1511508930,72617,74042,1
136,17,58,10,0.0546,395064476,73790,87120,1
136,17,58,10,0.0546,1177142122,73338,250000,1
136,17,58,10,0.0546,976064959,72861,250000,1
136,17,58,10,0.0546,926352561,77138,250000,1
136,17,58,10,0.0546,1590962420,72316,73964,1
137,35,32,34,0.0221,1590962420,73968,73964,0
138,13,73,11,0.0767,1590962420,73967,73964,0
139,34,74,14,0.0806,1590962420,73978,73964,0
140,10,45,8,0.0652,976964627,63004,250000,1
140,10,45,8,0.0652,1010701430,63558,238289,1
140,10,45,8,0.0652,917007886,66938,250000,1
140,10,45,8,0.0652,1673570350,62236,250000,1
140,10,45,8,0.0652,1511508930,65667,84846,1
140,10,45,8,0.0652,395064476,60896,164207,1
140,10,45,8,0.0652,1177142122,69763,250000,1
140,10,45,8,0.0652,976064959,65758,250000,1
140,10,45,8,0.0652,926352561,60059,250000,1
140,10,45,8,0.0652,1590962420,61512,73964,1
141,16,53,17,0.061,1590962420,73997,73964,0
142,23,72,19,0.026,1590962420,73995,73964,0
143,22,58,15,0.0979,1590962420,74009,73964,0
144,9,69,17,0.0676,1590962420,74011,73964,0
145,24,59,17,0.1398,1590962420,74014,73964,0
146,22,47,26,0.0813,1590962420,73977,73964,0
147,5,73,5,0.0448,1511508930,78698,78681,0
147,5,73,5,0.0448,1590962420,67677,73964,1
148,16,62,3,0.0637,976964627,69693,250000,1
148,16,62,3,0.0637,1010701430,66669,236145,1
148,16,62,3,0.0637,917007886,71574,250000,1
148,16,62,3,0.0637,1673570350,83787,250000,1
148,16,62,3,0.0637,1511508930,65900,82702,1
148,16,62,3,0.0637,395064476,67010,162063,1
148,16,62,3,0.0637,1177142122,68294,250000,1
148,16,62,3,0.0637,976064959,74272,250000,1
148,16,62,3,0.0637,926352561,69516,250000,1
148,16,62,3,0.0637,1590962420,63656,73964,1
149,37,68,15,0.1581,1590962420,73970,73964,0
150,12,58,28,0.1391,1590962420,73984,73964,0
151,14,33,10,0.0323,976964627,59052,250000,1
151,14,33,10,0.0323,1010701430,54903,246217,1
151,14,33,10,0.0323,917007886,55890,250000,1
151,14,33,10,0.0323,1673570350,56712,250000,1
151,14,33,10,0.0323,1511508930,62610,92774,1
151,14,33,10,0.0323,395064476,54935,172135,1
151,14,33,10,0.0323,2037563455,59815,250000,1
151,14,33,10,0.0323,1177142122,60432,250000,1
151,14,33,10,0.0323,976064959,57295,250000,1
151,14,33,10,0.0323,926352561,54611,250000,1
151,14,33,10,0.0323,1590962420,53584,73964,1
151,14,33,10,0.0323,1129705271,57529,250000,1
152,14,65,30,0.0417,1590962420,74002,73964,0
153,31,74,11,0.0552,1590962420,73977,73964,0
154,10,52,30,0.1106,1590962420,74020,73964,0
155,1,66,1,0.0668,1590962420,73967,73964,0
156,32,50,6,0.0629,1590962420,73995,73964,0
157,20,67,18,0.1598,1590962420,74002,73964,0
158,13,89,11,0.1844,1590962420,74024,73964,0
159,37,80,2,0.1296,1590962420,73974,73964,0
160,34,49,8,0.0727,1590962420,73966,73964,0
161,26,63,7,0.069,1590962420,73988,73964,0
162,37,55,9,0.0617,1590962420,73968,73964,0
163,32,47,3,0.083,1590962420,74013,73964,0
164,22,60,3,0.0954,1590962420,73965,73964,0
165,11,54,2,0.115,1511508930,75342,75329,0
165,11,54,2,0.115,1590962420,71029,73964,1
166,24,57,31,0.1883,1590962420,74029,73964,0
167,30,83,2,0.0294,1590962420,73995,73964,0
168,28,58,3,0.1498,1590962420,74009,73964,0
169,14,51,17,0.04,976964627,72755,250000,1
169,14,51,17,0.04,1010701430,69693,225990,1
169,14,51,17,0.04,917007886,70409,250000,1
169,14,51,17,0.04,1673570350,70857,250000,1
169,14,51,17,0.04,1511508930,71190,72547,1
169,14,51,17,0.04,395064476,75510,151908,1
169,14,51,17,0.04,1177142122,70673,250000,1
169,14,51,17,0.04,976064959,71520,250000,1
169,14,51,17,0.04,926352561,72188,250000,1
169,14,51,17,0.04,1590962420,73811,73964,1
170,26,60,7,0.0896,1590962420,73991,73964,0
171,29,53,1,0.1369,1590962420,73971,73964,0
172,25,55,30,0.108,1590962420,74025,73964,0
173,14,38,13,0.056,976964627,64451,250000,1
173,14,38,13,0.056,1010701430,65949,236558,1
173,14,38,13,0.056,917007886,63246,250000,1
173,14,38,13,0.056,1673570350,64832,250000,1
173,14,38,13,0.056,1511508930,66694,83115,1
173,14,38,13,0.056,395064476,66007,162476,1
173,14,38,13,0.056,1177142122,64279,250000,1
173,14,38,13,0.056,976064959,65890,250000,1
173,14,38,13,0.056,926352561,64908,250000,1
173,14,38,13,0.056,1590962420,63243,73964,1
174,11,41,11,0.0873,976964627,71811,250000,1
174,11,41,11,0.0873,1010701430,71138,235093,1
174,11,41,11,0.0873,917007886,67890,250000,1
174,11,41,11,0.0873,1673570350,65215,250000,1
174,11,41,11,0.0873,1511508930,72740,81650,1
174,11,41,11,0.0873,395064476,69743,161011,1
174,11,41,11,0.0873,1177142122,72243,250000,1
174,11,41,11,0.0873,976064959,70808,250000,1
174,11,41,11,0.0873,926352561,68792,250000,1
174,11,41,11,0.0873,1590962420,64708,73964,1
175,28,68,4,0.0657,1590962420,73980,73964,0
176,14,67,15,0.0405,1590962420,73987,73964,0
177,40,17,17,0.0863,1590962420,73977,73964,0
178,38,49,11,0.13,1590962420,73993,73964,0
179,45,57,19,0.0341,1590962420,74003,73964,0
180,28,53,9,0.1525,1590962420,74022,73964,0
181,24,87,13,0.1428,1590962420,74028,73964,0
182,24,82,4,0.1763,1590962420,74020,73964,0
183,25,66,3,0.0143,1590962420,73971,73964,0
184,17,49,25,0.0752,1590962420,74002,73964,0
185,28,56,11,0.0787,1590962420,73989,73964,0
186,8,60,9,0.1855,1590962420,73982,73964,0
187,11,62,16,0.0706,1590962420,74000,73964,0
188,16,71,29,0.0803,1590962420,74023,73964,0
189,22,61,1,0.0603,1590962420,73974,73964,0
190,22,53,1,0.1551,1590962420,73980,73964,0
191,26,45,10,0.0394,1511508930,73797,73780,0
191,26,45,10,0.0394,1590962420,72578,73964,1
192,28,52,12,0.0711,1590962420,74018,73964,0
193,11,37,28,0.0766,1590962420,73980,73964,0
194,8,67,3,0.0229,976964627,66273,250000,1
194,8,67,3,0.0229,1010701430,49884,243363,1
194,8,67,3,0.0229,917007886,62748,250000,1
194,8,67,3,0.0229,1673570350,58561,250000,1
194,8,67,3,0.0229,1511508930,46908,89920,1
194,8,67,3,0.0229,395064476,55453,169281,1
194,8,67,3,0.0229,2037563455,62424,250000,1
194,8,67,3,0.0229,1177142122,55864,250000,1
194,8,67,3,0.0229,976064959,52616,250000,1
194,8,67,3,0.0229,926352561,51314,250000,1
194,8,67,3,0.0229,1590962420,56438,73964,1
194,8,67,3,0.0229,1129705271,51429,250000,1
195,15,34,15,0.0242,976964627,59951,250000,1
195,15,34,15,0.0242,1010701430,60322,239576,1
195,15,34,15,0.0242,917007886,58878,250000,1
195,15,34,15,0.0242,1673570350,65126,250000,1
195,15,34,15,0.0242,1511508930,61040,86133,1
195,15,34,15,0.0242,395064476,60226,165494,1
195,15,34,15,0.0242,1177142122,61353,250000,1
195,15,34,15,0.0242,976064959,64515,250000,1
195,15,34,15,0.0242,926352561,62041,250000,1
195,15,34,15,0.0242,1590962420,60225,73964,1
196,28,45,11,0.0499,1590962420,73977,73964,0
197,7,54,24,0.0239,976964627,67987,250000,1
197,7,54,24,0.0239,1010701430,68059,234763,1
197,7,54,24,0.0239,917007886,65919,250000,1
197,7,54,24,0.0239,1673570350,70853,250000,1
197,7,54,24,0.0239,1511508930,66436,81320,1
197,7,54,24,0.0239,395064476,77057,160681,1
197,7,54,24,0.0239,1177142122,67848,250000,1
197,7,54,24,0.0239,976064959,67331,250000,1
197,7,54,24,0.0239,926352561,67129,250000,1
197,7,54,24,0.0239,1590962420,65038,73964,1
198,30,97,25,0.0195,1590962420,73992,73964,0
199,12,61,22,0.0612,1590962420,73987,73964,0
200,7,56,28,0.0534,1590962420,73965,73964,0
201,36,37,23,0.0553,1590962420,74027,73964,0
202,3,84,1,0.0639,1590962420,73965,73964,0
203,31,71,21,0.048,1590962420,74001,73964,0
204,16,51,17,0.1134,1590962420,73965,73964,0
205,31,42,21,0.0679,1590962420,74003,73964,0
206,8,55,12,0.1666,1590962420,73979,73964,0
207,11,79,38,0.0831,1590962420,74031,73964,0
208,21,52,16,0.0293,1590962420,73975,73964,0
209,8,89,1,0.1837,1590962420,73982,73964,0
210,6,68,7,0.079,1590962420,73988,73964,0
211,28,59,28,0.2062,1590962420,73973,73964,0
212,11,60,7,0.1061,1590962420,73997,73964,0
213,5,41,2,0.0576,976964627,52602,250000,1
213,5,41,2,0.0576,1010701430,66610,236293,1
213,5,41,2,0.0576,917007886,60293,250000,1
213,5,41,2,0.0576,1673570350,56888,250000,1
213,5,41,2,0.0576,1511508930,55466,82850,1
213,5,41,2,0.0576,395064476,58085,162211,1
213,5,41,2,0.0576,2037563455,72405,250000,1
213,5,41,2,0.0576,1177142122,64451,250000,1
213,5,41,2,0.0576,976064959,75110,250000,1
213,5,41,2,0.0576,926352561,58355,250000,1
213,5,41,2,0.0576,1590962420,63508,73964,1
214,11,59,3,0.1535,1590962420,73972,73964,0
215,24,89,10,0.0555,1590962420,73989,73964,0
216,17,35,8,0.0829,976964627,62193,250000,1
216,17,35,8,0.0829,1010701430,66977,237712,1
216,17,35,8,0.0829,917007886,63010,250000,1
216,17,35,8,0.0829,1673570350,62645,250000,1
216,17,35,8,0.0829,1511508930,63354,84269,1
216,17,35,8,0.0829,395064476,67750,163630,1
216,17,35,8,0.0829,1177142122,60005,250000,1
216,17,35,8,0.0829,976064959,66679,250000,1
216,17,35,8,0.0829,926352561,61911,250000,1
216,17,35,8,0.0829,1590962420,62089,73964,1
217,33,65,10,0.0436,1590962420,73998,73964,0
218,47,74,1,0.0643,1590962420,74007,73964,0
219,7,31,16,0.1744,1590962420,73992,73964,0
220,7,77,17,0.1669,1590962420,74013,73964,0
221,9,50,12,0.0492,976964627,66072,250000,1
221,9,50,12,0.0492,1010701430,65074,231446,1
221,9,50,12,0.0492,917007886,66209,250000,1
221,9,50,12,0.0492,1673570350,66830,250000,1
221,9,50,12,0.0492,1511508930,67521,78003,1
221,9,50,12,0.0492,395064476,64773,157364,1
221,9,50,12,0.0492,1177142122,67722,250000,1
221,9,50,12,0.0492,976064959,66021,250000,1
221,9,50,12,0.0492,926352561,65623,250000,1
221,9,50,12,0.0492,1590962420,68355,73964,1
222,49,71,29,0.0155,1590962420,73972,73964,0
223,31,62,9,0.0929,1590962420,74005,73964,0
224,19,94,11,0.1675,1590962420,74024,73964,0
225,40,34,5,0.0745,1590962420,74000,73964,0
226,24,78,13,0.1198,1590962420,73975,73964,0
227,15,65,2,0.028,976964627,67006,250000,1
227,15,65,2,0.028,1010701430,60857,233493,1
227,15,65,2,0.028,917007886,63853,250000,1
227,15,65,2,0.028,1673570350,66966,250000,1
227,15,65,2,0.028,1511508930,62621,80050,1
227,15,65,2,0.028,395064476,64122,159411,1
227,15,65,2,0.028,1177142122,79095,250000,1
227,15,65,2,0.028,976064959,62423,250000,1
227,15,65,2,0.028,926352561,60408,250000,1
227,15,65,2,0.028,1590962420,66308,73964,1
228,35,58,19,0.1959,1590962420,73973,73964,0
229,40,79,30,0.1626,1590962420,73996,73964,0
230,45,54,11,0.0938,1590962420,74031,73964,0
231,28,50,10,0.0857,1590962420,73984,73964,0
232,8,31,1,0.0704,976964627,62763,250000,1
232,8,31,1,0.0704,1010701430,69161,230609,1
232,8,31,1,0.0704,917007886,65020,250000,1
232,8,31,1,0.0704,1673570350,75346,250000,1
232,8,31,1,0.0704,1511508930,57557,77166,1
232,8,31,1,0.0704,395064476,64336,156527,1
232,8,31,1,0.0704,1177142122,62909,250000,1
232,8,31,1,0.0704,976064959,68988,250000,1
232,8,31,1,0.0704,926352561,59361,250000,1
232,8,31,1,0.0704,1590962420,69192,73964,1
233,23,64,2,0.1015,1590962420,73974,73964,0
234,44,77,3,0.0514,1590962420,73991,73964,0
235,17,45,16,0.1113,1590962420,73983,73964,0
236,21,42,8,0.14,1590962420,73985,73964,0
237,7,67,16,0.0167,976964627,60895,250000,1
237,7,67,16,0.0167,1010701430,57486,242337,1
237,7,67,16,0.0167,917007886,59139,250000,1
237,7,67,16,0.0167,1673570350,58920,250000,1
237,7,67,16,0.0167,1511508930,57712,88894,1
237,7,67,16,0.0167,395064476,56758,168255,1
237,7,67,16,0.0167,2037563455,62118,250000,1
237,7,67,16,0.0167,1177142122,63097,250000,1
237,7,67,16,0.0167,976064959,66703,250000,1
237,7,67,16,0.0167,926352561,64501,250000,1
237,7,67,16,0.0167,1590962420,57464,73964,1
238,8,83,1,0.0102,976964627,56526,250000,1
238,8,83,1,0.0102,1010701430,75768,229374,1
238,8,83,1,0.0102,917007886,56679,250000,1
238,8,83,1,0.0102,1673570350,77417,250000,1
238,8,83,1,0.0102,1511508930,66283,75931,1
238,8,83,1,0.0102,395064476,58526,155292,1
238,8,83,1,0.0102,1177142122,61651,250000,1
238,8,83,1,0.0102,976064959,65084,250000,1
238,8,83,1,0.0102,926352561,86308,250000,1
238,8,83,1,0.0102,1590962420,70427,73964,1
239,25,57,7,0.0258,976964627,72792,250000,1
239,25,57,7,0.0258,1010701430,72518,227116,1
239,25,57,7,0.0258,917007886,75881,250000,1
239,25,57,7,0.0258,1673570350,73322,250000,1
239,25,57,7,0.0258,1511508930,69270,73673,1
239,25,57,7,0.0258,395064476,70688,153034,1
239,25,57,7,0.0258,1177142122,72020,250000,1
239,25,57,7,0.0258,976064959,79735,250000,1
239,25,57,7,0.0258,926352561,70550,250000,1
239,25,57,7,0.0258,1590962420,72685,73964,1
240,17,71,11,0.0257,976964627,72362,250000,1
240,17,71,11,0.0257,1010701430,69120,232752,1
240,17,71,11,0.0257,917007886,65834,250000,1
240,17,71,11,0.0257,1673570350,67555,250000,1
240,17,71,11,0.0257,1511508930,66780,79309,1
240,17,71,11,0.0257,395064476,65635,158670,1
240,17,71,11,0.0257,1177142122,68691,250000,1
240,17,71,11,0.0257,976064959,67216,250000,1
240,17,71,11,0.0257,926352561,70717,250000,1
240,17,71,11,0.0257,1590962420,67049,73964,1
241,8,86,3,0.1453,1590962420,73994,73964,0
242,1,20,21,0.1016,1590962420,73969,73964,0
243,32,45,19,0.012,1590962420,73966,73964,0
244,24,60,9,0.0147,976964627,70598,250000,1
244,24,60,9,0.0147,1010701430,67924,230181,1
244,24,60,9,0.0147,917007886,68072,250000,1
244,24,60,9,0.0147,1673570350,71693,250000,1
244,24,60,9,0.0147,1511508930,70031,76738,1
244,24,60,9,0.0147,395064476,69972,156099,1
244,24,60,9,0.0147,1177142122,67788,250000,1
244,24,60,9,0.0147,976064959,73396,250000,1
244,24,60,9,0.0147,926352561,70848,250000,1
244,24,60,9,0.0147,1590962420,69620,73964,1
245,47,55,11,0.024,1590962420,74008,73964,0
246,11,73,22,0.1093,1590962420,74032,73964,0
247,24,57,12,0.1335,1590962420,74003,73964,0
248,45,43,6,0.0971,1590962420,73994,73964,0
249,10,73,4,0.0261,1129705271,54484,54480,0
250,24,32,9,0.0185,1129705271,54486,54480,0
251,14,32,13,0.0287,1129705271,54497,54480,0
252,3,66,8,0.039,1129705271,54498,54480,0
253,11,67,3,0.0457,1129705271,54492,54480,0
254,7,61,8,0.0422,1129705271,54482,54480,0
255,15,25,7,0.0284,1129705271,54496,54480,0
256,9,33,15,0.0206,976964627,56305,86105,1
256,9,33,15,0.0206,1010701430,55044,94007,1
256,9,33,15,0.0206,917007886,54662,92352,1
256,9,33,15,0.0206,395064476,48572,58432,1
256,9,33,15,0.0206,2037563455,51263,84636,1
256,9,33,15,0.0206,1177142122,56425,69093,1
256,9,33,15,0.0206,976064959,53918,93465,1
256,9,33,15,0.0206,926352561,52689,78331,1
256,9,33,15,0.0206,1590962420,53252,79962,1
256,9,33,15,0.0206,1129705271,51242,54480,1
257,14,29,11,0.0841,1129705271,54496,54480,0
258,6,67,7,0.0189,395064476,55625,55616,0
258,6,67,7,0.0189,1129705271,54058,54480,1
259,11,69,4,0.0251,976964627,55327,79060,1
259,11,69,4,0.0251,1010701430,56597,86829,1
259,11,69,4,0.0251,917007886,53990,91154,1
259,11,69,4,0.0251,395064476,51787,57800,1
259,11,69,4,0.0251,2037563455,52757,87157,1
259,11,69,4,0.0251,1177142122,58364,62274,1
259,11,69,4,0.0251,976064959,61410,90265,1
259,11,69,4,0.0251,926352561,51031,62978,1
259,11,69,4,0.0251,1590962420,57598,64011,1
259,11,69,4,0.0251,1129705271,51874,54480,1
260,4,71,3,0.0556,1129705271,54485,54480,0
261,20,28,2,0.0531,1129705271,54489,54480,0
262,4,64,4,0.0195,1129705271,54480,54480,0
263,13,70,1,0.025,1129705271,54480,54480,0
264,10,69,3,0.0395,1129705271,54491,54480,0
265,16,33,11,0.0429,1129705271,54486,54480,0
266,11,34,17,0.0125,1129705271,54500,54480,0
267,9,65,3,0.0343,1129705271,54483,54480,0
268,9,64,4,0.0393,1129705271,54491,54480,0
269,10,28,13,0.0364,395064476,53884,55282,1
269,10,28,13,0.0364,1177142122,58150,58148,0
269,10,28,13,0.0364,1129705271,54392,54480,1
270,13,68,5,0.0435,1129705271,54485,54480,0
