configuration_id,LL_static_lambda1,LL_static_lambda2,LL_static_lda,LL_static_crossOverBias,seed,time,bound,solved
106,41,78,52,0.1385,976964627,106347,150000,1
107,44,35,19,0.3332,976964627,49953,150000,1
108,91,99,92,0.1168,976964627,150098,150000,0
109,68,73,1,0.3974,976964627,33203,150000,1
110,57,42,7,0.3141,976964627,18958,150000,1
111,20,59,34,0.4369,976964627,150021,150000,0
112,22,34,16,0.4362,976964627,77136,150000,1
113,50,15,25,0.3373,976964627,150019,150000,0
114,18,75,12,0.0234,1590962420,11005,10979,0
115,42,66,36,0.0423,1590962420,11010,10979,0
116,15,62,14,0.0855,1590962420,11007,10979,0
117,36,71,6,0.0812,1590962420,11020,10979,0
118,36,59,4,0.0851,1590962420,11027,10979,0
119,2,72,5,0.1294,1590962420,10998,10979,0
120,8,77,4,0.0571,976964627,10393,19148,1
120,8,77,4,0.0571,1010701430,9804,14894,1
120,8,77,4,0.0571,917007886,10004,21123,1
120,8,77,4,0.0571,1673570350,9809,23864,1
120,8,77,4,0.0571,1511508930,11043,11971,1
120,8,77,4,0.0571,395064476,10040,12863,1
120,8,77,4,0.0571,1177142122,11104,26578,1
120,8,77,4,0.0571,976064959,11941,22557,1
120,8,77,4,0.0571,926352561,11632,28268,1
120,8,77,4,0.0571,1590962420,10179,10979,1
121,10,58,12,0.0501,1590962420,10989,10979,0
122,4,83,16,0.0998,1590962420,10985,10979,0
123,52,77,14,0.1009,1590962420,11015,10979,0
124,26,55,28,0.1234,1590962420,11000,10979,0
125,26,46,8,0.0823,1590962420,10985,10979,0
126,17,66,1,0.1208,1590962420,11011,10979,0
127,4,92,2,0.0595,1590962420,10990,10979,0
128,17,71,15,0.0648,1590962420,11044,10979,0
129,34,60,16,0.0641,1590962420,11022,10979,0
130,26,38,6,0.1039,1590962420,11010,10979,0
131,10,76,21,0.0568,1590962420,11009,10979,0
132,19,76,17,0.1255,1590962420,11026,10979,0
133,38,73,5,0.0583,1590962420,11020,10979,0
134,50,57,10,0.231,1590962420,11021,10979,0
135,6,58,20,0.0275,1010701430,11610,33451,1
135,6,58,20,0.0275,1511508930,11003,11224,1
135,6,58,20,0.0275,395064476,10865,22216,1
135,6,58,20,0.0275,1590962420,10926,10979,1
136,17,58,10,0.0546,1590962420,10986,10979,0
137,35,32,34,0.0221,1590962420,10981,10979,0
138,13,73,11,0.0767,1590962420,10997,10979,0
139,34,74,14,0.0806,1590962420,11026,10979,0
140,10,45,8,0.0652,976964627,9801,47190,1
140,10,45,8,0.0652,1010701430,10413,34425,1
140,10,45,8,0.0652,917007886,9846,58589,1
140,10,45,8,0.0652,1673570350,11137,80841,1
140,10,45,8,0.0652,1511508930,9185,12198,1
140,10,45,8,0.0652,395064476,10587,23190,1
140,10,45,8,0.0652,1177142122,9357,93510,1
140,10,45,8,0.0652,976064959,9899,69786,1
140,10,45,8,0.0652,926352561,10067,104583,1
140,10,45,8,0.0652,1590962420,9952,10979,1
141,16,53,17,0.061,1590962420,10999,10979,0
142,23,72,19,0.026,1590962420,10996,10979,0
143,22,58,15,0.0979,1590962420,11031,10979,0
144,9,69,17,0.0676,1590962420,11020,10979,0
145,24,59,17,0.1398,1590962420,10991,10979,0
146,22,47,26,0.0813,1590962420,11027,10979,0
147,5,73,5,0.0448,1590962420,10989,10979,0
148,16,62,3,0.0637,976964627,10190,46724,1
148,16,62,3,0.0637,1010701430,11006,33959,1
148,16,62,3,0.0637,917007886,9865,58123,1
148,16,62,3,0.0637,1673570350,10122,80375,1
148,16,62,3,0.0637,1511508930,10276,11732,1
148,16,62,3,0.0637,395064476,11760,22724,1
148,16,62,3,0.0637,1177142122,13266,93044,1
148,16,62,3,0.0637,976064959,10361,69320,1
148,16,62,3,0.0637,926352561,10238,104117,1
148,16,62,3,0.0637,1590962420,10418,10979,1
149,37,68,15,0.1581,1590962420,11073,10979,0
150,12,58,28,0.1391,1590962420,11024,10979,0
151,14,33,10,0.0323,976964627,9047,48104,1
151,14,33,10,0.0323,1010701430,8660,35339,1
151,14,33,10,0.0323,917007886,8528,59503,1
151,14,33,10,0.0323,1673570350,9042,81755,1
151,14,33,10,0.0323,1511508930,9472,13112,1
151,14,33,10,0.0323,395064476,9317,24104,1
151,14,33,10,0.0323,1177142122,9030,94424,1
151,14,33,10,0.0323,976064959,8719,70700,1
151,14,33,10,0.0323,926352561,9891,105497,1
151,14,33,10,0.0323,1590962420,9038,10979,1
152,14,65,30,0.0417,1590962420,10984,10979,0
153,31,74,11,0.0552,1590962420,10984,10979,0
154,10,52,30,0.1106,1590962420,11016,10979,0
155,1,66,1,0.0668,1590962420,10992,10979,0
156,32,50,6,0.0629,1590962420,10987,10979,0
157,20,67,18,0.1598,1590962420,11032,10979,0
158,13,89,11,0.1844,1590962420,11049,10979,0
159,37,80,2,0.1296,1590962420,11027,10979,0
160,34,49,8,0.0727,1590962420,10998,10979,0
161,26,63,7,0.069,1590962420,11037,10979,0
162,37,55,9,0.0617,1590962420,10992,10979,0
163,32,47,3,0.083,1590962420,11020,10979,0
164,22,60,3,0.0954,1590962420,10997,10979,0
165,11,54,2,0.115,1511508930,12001,11989,0
165,11,54,2,0.115,1590962420,10161,10979,1
166,24,57,31,0.1883,1590962420,10991,10979,0
167,30,83,2,0.0294,1590962420,10999,10979,0
168,28,58,3,0.1498,1590962420,11015,10979,0
169,14,51,17,0.04,1590962420,11001,10979,0
170,26,60,7,0.0896,1590962420,11027,10979,0
171,29,53,1,0.1369,1590962420,10985,10979,0
172,25,55,30,0.108,1590962420,11056,10979,0
173,14,38,13,0.056,976964627,10067,46708,1
173,14,38,13,0.056,1010701430,10856,33943,1
173,14,38,13,0.056,917007886,10314,58107,1
173,14,38,13,0.056,1673570350,10145,80359,1
173,14,38,13,0.056,1511508930,10100,11716,1
173,14,38,13,0.056,395064476,10509,22708,1
173,14,38,13,0.056,1177142122,10858,93028,1
173,14,38,13,0.056,976064959,10379,69304,1
173,14,38,13,0.056,926352561,10288,104101,1
173,14,38,13,0.056,1590962420,10434,10979,1
174,11,41,11,0.0873,1511508930,11377,11338,0
174,11,41,11,0.0873,1590962420,10812,10979,1
175,28,68,4,0.0657,1590962420,10990,10979,0
176,14,67,15,0.0405,1590962420,10993,10979,0
177,40,17,17,0.0863,1590962420,11012,10979,0
178,38,49,11,0.13,1590962420,11024,10979,0
179,45,57,19,0.0341,1590962420,11027,10979,0
180,28,53,9,0.1525,1590962420,11037,10979,0
181,24,87,13,0.1428,1590962420,11033,10979,0
182,24,82,4,0.1763,1590962420,10991,10979,0
183,25,66,3,0.0143,1590962420,10997,10979,0
184,17,49,25,0.0752,1590962420,10989,10979,0
185,28,56,11,0.0787,1590962420,11006,10979,0
186,8,60,9,0.1855,1590962420,10981,10979,0
187,11,62,16,0.0706,1590962420,11005,10979,0
188,16,71,29,0.0803,1590962420,11006,10979,0
189,22,61,1,0.0603,1590962420,10982,10979,0
190,22,53,1,0.1551,1590962420,10997,10979,0
191,26,45,10,0.0394,1590962420,10987,10979,0
192,28,52,12,0.0711,1590962420,10985,10979,0
193,11,37,28,0.0766,1590962420,11014,10979,0
194,8,67,3,0.0229,976964627,7243,49838,1
194,8,67,3,0.0229,1010701430,8511,37073,1
194,8,67,3,0.0229,917007886,7202,61237,1
194,8,67,3,0.0229,1673570350,7939,83489,1
194,8,67,3,0.0229,1511508930,7580,14846,1
194,8,67,3,0.0229,395064476,9204,25838,1
194,8,67,3,0.0229,2037563455,7096,150000,1
194,8,67,3,0.0229,1177142122,7403,96158,1
194,8,67,3,0.0229,976064959,9349,72434,1
194,8,67,3,0.0229,926352561,8446,107231,1
194,8,67,3,0.0229,1590962420,7304,10979,1
194,8,67,3,0.0229,1129705271,7931,150000,1
195,15,34,15,0.0242,976964627,9424,46781,1
195,15,34,15,0.0242,1010701430,9830,34016,1
195,15,34,15,0.0242,917007886,9763,58180,1
195,15,34,15,0.0242,1673570350,9955,80432,1
195,15,34,15,0.0242,1511508930,9138,11789,1
195,15,34,15,0.0242,395064476,9675,22781,1
195,15,34,15,0.0242,1177142122,9383,93101,1
195,15,34,15,0.0242,976064959,9748,69377,1
195,15,34,15,0.0242,926352561,9852,104174,1
195,15,34,15,0.0242,1590962420,10361,10979,1
196,28,45,11,0.0499,1590962420,10998,10979,0
197,7,54,24,0.0239,1590962420,10982,10979,0
198,30,97,25,0.0195,1590962420,11048,10979,0
199,12,61,22,0.0612,1590962420,11003,10979,0
200,7,56,28,0.0534,1590962420,11022,10979,0
201,36,37,23,0.0553,1590962420,11022,10979,0
202,3,84,1,0.0639,1590962420,10986,10979,0
203,31,71,21,0.048,1590962420,11017,10979,0
204,16,51,17,0.1134,1590962420,10987,10979,0
205,31,42,21,0.0679,1590962420,11009,10979,0
206,8,55,12,0.1666,1590962420,11022,10979,0
207,11,79,38,0.0831,1590962420,11012,10979,0
208,21,52,16,0.0293,1590962420,11012,10979,0
209,8,89,1,0.1837,1590962420,10989,10979,0
210,6,68,7,0.079,1590962420,10993,10979,0
211,28,59,28,0.2062,1590962420,11023,10979,0
212,11,60,7,0.1061,1590962420,10985,10979,0
213,5,41,2,0.0576,976964627,9662,47003,1
213,5,41,2,0.0576,1010701430,8708,34238,1
213,5,41,2,0.0576,917007886,8982,58402,1
213,5,41,2,0.0576,1673570350,8550,80654,1
213,5,41,2,0.0576,1511508930,8784,12011,1
213,5,41,2,0.0576,395064476,9382,23003,1
213,5,41,2,0.0576,1177142122,9486,93323,1
213,5,41,2,0.0576,976064959,8793,69599,1
213,5,41,2,0.0576,926352561,9394,104396,1
213,5,41,2,0.0576,1590962420,10139,10979,1
214,11,59,3,0.1535,1590962420,10993,10979,0
215,24,89,10,0.0555,1590962420,11010,10979,0
216,17,35,8,0.0829,976964627,10443,46803,1
216,17,35,8,0.0829,1010701430,10351,34038,1
216,17,35,8,0.0829,917007886,9734,58202,1
216,17,35,8,0.0829,1673570350,10666,80454,1
216,17,35,8,0.0829,1511508930,10192,11811,1
216,17,35,8,0.0829,395064476,10346,22803,1
216,17,35,8,0.0829,1177142122,10208,93123,1
216,17,35,8,0.0829,976064959,9715,69399,1
216,17,35,8,0.0829,926352561,9188,104196,1
216,17,35,8,0.0829,1590962420,10339,10979,1
217,33,65,10,0.0436,1590962420,11025,10979,0
218,47,74,1,0.0643,1590962420,10996,10979,0
219,7,31,16,0.1744,1590962420,11015,10979,0
220,7,77,17,0.1669,1590962420,10983,10979,0
221,9,50,12,0.0492,976964627,11006,46848,1
221,9,50,12,0.0492,1010701430,10414,34083,1
221,9,50,12,0.0492,917007886,10262,58247,1
221,9,50,12,0.0492,1673570350,10101,80499,1
221,9,50,12,0.0492,1511508930,11366,11856,1
221,9,50,12,0.0492,395064476,10170,22848,1
221,9,50,12,0.0492,1177142122,9826,93168,1
221,9,50,12,0.0492,976064959,11202,69444,1
221,9,50,12,0.0492,926352561,10138,104241,1
221,9,50,12,0.0492,1590962420,10294,10979,1
222,49,71,29,0.0155,1590962420,10979,10979,0
223,31,62,9,0.0929,1590962420,10985,10979,0
224,19,94,11,0.1675,1590962420,11013,10979,0
225,40,34,5,0.0745,1590962420,11020,10979,0
226,24,78,13,0.1198,1590962420,11000,10979,0
227,15,65,2,0.028,976964627,9280,46752,1
227,15,65,2,0.028,1010701430,9059,33987,1
227,15,65,2,0.028,917007886,8898,58151,1
227,15,65,2,0.028,1673570350,9133,80403,1
227,15,65,2,0.028,1511508930,8963,11760,1
227,15,65,2,0.028,395064476,10477,22752,1
227,15,65,2,0.028,1177142122,9251,93072,1
227,15,65,2,0.028,976064959,10043,69348,1
227,15,65,2,0.028,926352561,11261,104145,1
227,15,65,2,0.028,1590962420,10390,10979,1
228,35,58,19,0.1959,1590962420,10986,10979,0
229,40,79,30,0.1626,1590962420,11009,10979,0
230,45,54,11,0.0938,1590962420,10993,10979,0
231,28,50,10,0.0857,1590962420,10986,10979,0
232,8,31,1,0.0704,976964627,8366,48411,1
232,8,31,1,0.0704,1010701430,8453,35646,1
232,8,31,1,0.0704,917007886,8895,59810,1
232,8,31,1,0.0704,1673570350,8566,82062,1
232,8,31,1,0.0704,1511508930,10143,13419,1
232,8,31,1,0.0704,395064476,8761,24411,1
232,8,31,1,0.0704,1177142122,10450,94731,1
232,8,31,1,0.0704,976064959,10863,71007,1
232,8,31,1,0.0704,926352561,12481,105804,1
232,8,31,1,0.0704,1590962420,8731,10979,1
233,23,64,2,0.1015,1590962420,10999,10979,0
234,44,77,3,0.0514,1590962420,11013,10979,0
235,17,45,16,0.1113,1590962420,11004,10979,0
236,21,42,8,0.14,1590962420,11012,10979,0
237,7,67,16,0.0167,976964627,9054,47668,1
237,7,67,16,0.0167,1010701430,9102,34903,1
237,7,67,16,0.0167,917007886,9673,59067,1
237,7,67,16,0.0167,1673570350,9054,81319,1
237,7,67,16,0.0167,1511508930,9189,12676,1
237,7,67,16,0.0167,395064476,9654,23668,1
237,7,67,16,0.0167,1177142122,8874,93988,1
237,7,67,16,0.0167,976064959,10211,70264,1
237,7,67,16,0.0167,926352561,8674,105061,1
237,7,67,16,0.0167,1590962420,9474,10979,1
238,8,83,1,0.0102,976964627,9310,46617,1
238,8,83,1,0.0102,1010701430,9404,33852,1
238,8,83,1,0.0102,917007886,9613,58016,1
238,8,83,1,0.0102,1673570350,9922,80268,1
238,8,83,1,0.0102,1511508930,10083,11625,1
238,8,83,1,0.0102,395064476,9064,22617,1
238,8,83,1,0.0102,1177142122,8933,92937,1
238,8,83,1,0.0102,976064959,8232,69213,1
238,8,83,1,0.0102,926352561,8935,104010,1
238,8,83,1,0.0102,1590962420,10525,10979,1
239,25,57,7,0.0258,1590962420,10991,10979,0
240,17,71,11,0.0257,976964627,11021,46980,1
240,17,71,11,0.0257,1010701430,10872,34215,1
240,17,71,11,0.0257,917007886,11060,58379,1
240,17,71,11,0.0257,1673570350,11663,80631,1
240,17,71,11,0.0257,1511508930,10743,11988,1
240,17,71,11,0.0257,395064476,10563,22980,1
240,17,71,11,0.0257,1177142122,10372,93300,1
240,17,71,11,0.0257,976064959,11398,69576,1
240,17,71,11,0.0257,926352561,11907,104373,1
240,17,71,11,0.0257,1590962420,10162,10979,1
241,8,86,3,0.1453,1590962420,11014,10979,0
242,1,20,21,0.1016,1590962420,10993,10979,0
243,32,45,19,0.012,1590962420,10988,10979,0
244,24,60,9,0.0147,1590962420,10995,10979,0
245,47,55,11,0.024,1590962420,11023,10979,0
246,11,73,22,0.1093,1590962420,11041,10979,0
247,24,57,12,0.1335,1590962420,11006,10979,0
248,45,43,6,0.0971,1590962420,11001,10979,0
249,22,66,3,0.0603,1129705271,9687,9678,0
250,18,66,2,0.0465,1129705271,9685,9678,0
251,19,63,1,0.0383,1129705271,9694,9678,0
252,19,65,5,0.062,1129705271,9680,9678,0
253,20,56,2,0.0798,1129705271,9692,9678,0
254,19,54,7,0.0205,1129705271,9680,9678,0
255,12,68,2,0.0338,1129705271,9684,9678,0
256,20,65,6,0.0506,1129705271,9704,9678,0
257,9,78,5,0.0368,976964627,8972,12686,1
257,9,78,5,0.0368,917007886,8749,12140,1
257,9,78,5,0.0368,1511508930,9058,9947,1
257,9,78,5,0.0368,395064476,10243,16693,1
257,9,78,5,0.0368,2037563455,9571,10376,1
257,9,78,5,0.0368,1177142122,10549,14617,1
257,9,78,5,0.0368,976064959,9601,16758,1
257,9,78,5,0.0368,926352561,9327,16663,1
257,9,78,5,0.0368,1590962420,9258,15015,1
257,9,78,5,0.0368,1129705271,9106,9678,1
258,21,67,12,0.0395,1129705271,9701,9678,0
259,4,58,12,0.0527,1129705271,9698,9678,0
260,25,60,3,0.0537,1129705271,9693,9678,0
261,25,63,2,0.0547,1129705271,9704,9678,0
262,22,60,5,0.0817,1129705271,9689,9678,0
263,8,68,5,0.062,1129705271,9683,9678,0
264,21,67,3,0.0925,1129705271,9689,9678,0
265,17,62,5,0.036,1511508930,9501,9496,0
265,17,62,5,0.036,1129705271,9557,9678,1
266,23,66,5,0.0791,1129705271,9687,9678,0
267,24,56,6,0.065,1129705271,9679,9678,0
268,15,68,9,0.0426,1129705271,9691,9678,0
269,18,62,6,0.056,1129705271,9712,9678,0
270,22,58,4,0.0445,1129705271,9701,9678,0
271,17,57,1,0.0627,1129705271,9679,9678,0
272,22,58,2,0.0784,1129705271,9684,9678,0
273,15,67,3,0.0424,1129705271,9678,9678,0
274,27,62,1,0.0392,1129705271,9704,9678,0
275,19,61,2,0.0684,1129705271,9683,9678,0
276,10,71,3,0.027,976964627,7641,11331,1
276,10,71,3,0.027,917007886,8731,9301,1
276,10,71,3,0.027,1511508930,8658,9737,1
276,10,71,3,0.027,395064476,8007,20054,1
276,10,71,3,0.027,2037563455,8706,9202,1
276,10,71,3,0.027,1177142122,7388,13837,1
276,10,71,3,0.027,976064959,9485,17707,1
276,10,71,3,0.027,926352561,7072,15327,1
276,10,71,3,0.027,1590962420,8897,13622,1
276,10,71,3,0.027,1129705271,9316,9678,1
277,8,66,3,0.0609,1129705271,9679,9678,0
278,8,62,3,0.0163,976964627,8011,13876,1
278,8,62,3,0.0163,917007886,8367,12377,1
278,8,62,3,0.0163,1511508930,7201,9657,1
278,8,62,3,0.0163,395064476,6989,14649,1
278,8,62,3,0.0163,2037563455,10618,10939,1
278,8,62,3,0.0163,1177142122,8564,16562,1
278,8,62,3,0.0163,976064959,8912,18206,1
278,8,62,3,0.0163,926352561,7389,16701,1
278,8,62,3,0.0163,1590962420,7893,16389,1
278,8,62,3,0.0163,1129705271,9396,9678,1
279,10,63,11,0.0193,976964627,8309,13692,1
279,10,63,11,0.0193,917007886,8649,13094,1
279,10,63,11,0.0193,1511508930,8966,10459,1
279,10,63,11,0.0193,395064476,8873,17306,1
279,10,63,11,0.0193,2037563455,8632,11119,1
279,10,63,11,0.0193,1177142122,8824,12874,1
279,10,63,11,0.0193,976064959,8428,14700,1
279,10,63,11,0.0193,926352561,8586,12573,1
279,10,63,11,0.0193,1590962420,8002,11935,1
279,10,63,11,0.0193,1129705271,8594,9678,1
280,9,70,5,0.04,1511508930,9333,9431,1
280,9,70,5,0.04,2037563455,9624,11448,1
280,9,70,5,0.04,1129705271,9622,9678,1
281,16,54,4,0.08,1129705271,9708,9678,0
282,19,66,1,0.0727,1129705271,9683,9678,0
283,19,58,4,0.0868,1129705271,9703,9678,0
284,16,55,4,0.035,1511508930,10001,9991,0
284,16,55,4,0.035,1129705271,9062,9678,1
285,6,61,5,0.0287,976964627,8676,19905,1
285,6,61,5,0.0287,917007886,8786,9901,1
285,6,61,5,0.0287,1511508930,7638,9785,1
285,6,61,5,0.0287,395064476,8048,69212,1
285,6,61,5,0.0287,2037563455,7616,9040,1
285,6,61,5,0.0287,1177142122,9288,29941,1
285,6,61,5,0.0287,976064959,7144,59114,1
285,6,61,5,0.0287,926352561,7339,48841,1
285,6,61,5,0.0287,1590962420,10157,39082,1
285,6,61,5,0.0287,1129705271,9268,9678,1
286,10,66,5,0.0401,976964627,8795,22246,1
286,10,66,5,0.0401,917007886,10120,12242,1
286,10,66,5,0.0401,1511508930,8611,10844,1
286,10,66,5,0.0401,395064476,9083,71553,1
286,10,66,5,0.0401,2037563455,8392,11191,1
286,10,66,5,0.0401,1177142122,9120,32282,1
286,10,66,5,0.0401,976064959,9946,61455,1
286,10,66,5,0.0401,926352561,8700,51182,1
286,10,66,5,0.0401,1590962420,9075,41423,1
286,10,66,5,0.0401,1129705271,8209,9678,1
287,24,56,5,0.0763,1129705271,9709,9678,0
288,16,58,4,0.0695,1129705271,9701,9678,0
289,7,62,3,0.0502,976964627,8930,29533,1
289,7,62,3,0.0502,917007886,7770,19529,1
